cycle,chamber,state_code,district,seat_basis_cycle,status,source_rows,state_primary_candidate_rows,state_primary_source_ids,candidate_rows,primary_reported_rows,primary_numeric_rows,democratic_primary_rows,primary_type,candidate_policy_text_status
2022,House,NY,25,2022,source_records_present,7,0,,6,4,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,NY,26,2022,source_records_present,9,0,,7,6,3,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,01,2022,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,02,2022,source_records_present,5,0,,5,5,5,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,03,2022,source_records_present,3,0,,3,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,04,2022,source_records_present,3,0,,3,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,05,2022,source_records_present,3,0,,3,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,06,2022,source_records_present,7,0,,7,7,7,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,07,2022,source_records_present,8,0,,8,6,6,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,08,2022,source_records_present,3,0,,3,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,09,2022,source_records_present,5,0,,5,5,5,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,10,2022,source_records_present,5,0,,5,5,5,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,11,2022,source_records_present,4,0,,4,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,12,2022,source_records_present,4,0,,4,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,13,2022,source_records_present,8,0,,8,8,8,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,14,2022,source_records_present,4,0,,4,4,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OH,15,2022,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OK,01,2022,source_records_present,3,0,,3,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OK,02,2022,source_records_present,16,0,,16,15,14,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OK,03,2022,source_records_present,4,0,,4,4,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OK,04,2022,source_records_present,4,0,,4,4,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OK,05,2022,source_records_present,4,0,,4,3,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OR,01,2022,source_records_present,8,0,,5,7,7,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OR,02,2022,source_records_present,8,0,,5,7,7,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OR,03,2022,source_records_present,7,0,,4,5,5,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OR,04,2022,source_records_present,15,0,,12,11,11,8,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OR,05,2022,source_records_present,10,0,,7,9,9,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,OR,06,2022,source_records_present,20,0,,17,18,18,9,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,01,2022,source_records_present,6,0,,3,5,5,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,02,2022,source_records_present,5,0,,2,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,03,2022,source_records_present,7,0,,4,5,5,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,04,2022,source_records_present,6,0,,3,5,5,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,05,2022,source_records_present,5,0,,2,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,06,2022,source_records_present,8,0,,5,7,7,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,07,2022,source_records_present,6,0,,3,5,5,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,08,2022,source_records_present,6,0,,3,5,5,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,09,2022,source_records_present,5,0,,2,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,10,2022,source_records_present,6,0,,3,5,5,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,11,2022,source_records_present,5,0,,2,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,12,2022,source_records_present,9,0,,6,8,8,6,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,13,2022,source_records_present,5,0,,2,4,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,14,2022,source_records_present,4,0,,1,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,15,2022,source_records_present,5,0,,2,4,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,16,2022,source_records_present,6,0,,3,5,5,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,PA,17,2022,source_records_present,8,0,,5,7,7,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,RI,01,2022,source_records_present,8,0,,7,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,RI,02,2022,source_records_present,12,0,,11,7,7,6,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,SC,01,2022,source_records_present,6,0,,5,5,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,SC,02,2022,source_records_present,3,0,,2,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,SC,03,2022,source_records_present,2,0,,1,1,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,SC,04,2022,source_records_present,6,0,,5,5,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,SC,05,2022,source_records_present,5,0,,4,4,2,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,SC,06,2022,source_records_present,6,0,,5,5,5,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,SC,07,2022,source_records_present,9,0,,8,8,7,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,SD,00,2022,source_records_present,3,0,,3,3,2,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TN,01,2022,source_records_present,4,0,,4,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TN,02,2022,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TN,03,2022,source_records_present,5,0,,5,3,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TN,04,2022,source_records_present,8,0,,8,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TN,05,2022,source_records_present,14,0,,14,11,11,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TN,06,2022,source_records_present,3,0,,3,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TN,07,2022,source_records_present,3,0,,3,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TN,08,2022,source_records_present,8,0,,8,6,6,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TN,09,2022,source_records_present,10,0,,10,6,6,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,01,2022,source_records_present,8,0,,8,8,8,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,02,2022,source_records_present,5,0,,5,5,5,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,03,2022,source_records_present,8,0,,8,8,7,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,04,2022,source_records_present,5,0,,5,5,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,05,2022,source_records_present,5,0,,5,4,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,06,2022,source_records_present,3,0,,3,3,3,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,07,2022,source_records_present,8,0,,8,8,8,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,08,2022,source_records_present,13,0,,13,13,12,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,09,2022,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,10,2022,source_records_present,3,0,,3,3,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,11,2022,source_records_present,1,0,,1,1,1,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,12,2022,source_records_present,4,0,,4,4,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,13,2022,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,14,2022,source_records_present,5,0,,5,5,5,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,15,2022,source_records_present,16,0,,16,16,15,6,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,16,2022,source_records_present,3,0,,3,3,3,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,17,2022,source_records_present,5,0,,5,5,5,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,18,2022,source_records_present,4,0,,4,3,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,19,2022,source_records_present,2,0,,2,1,1,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,20,2022,source_records_present,3,0,,3,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,21,2022,source_records_present,10,0,,10,10,10,6,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,22,2022,source_records_present,5,0,,5,4,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,23,2022,source_records_present,6,0,,6,5,5,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,24,2022,source_records_present,5,0,,5,5,5,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,25,2022,source_records_present,1,0,,1,1,1,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,26,2022,source_records_present,6,0,,6,6,5,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,27,2022,source_records_present,8,0,,8,8,8,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,28,2022,source_records_present,10,0,,10,10,10,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,29,2022,source_records_present,5,0,,5,5,5,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,30,2022,source_records_present,18,0,,18,16,15,9,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,31,2022,source_records_present,3,0,,3,3,3,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,32,2022,source_records_present,7,0,,7,7,7,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,33,2022,source_records_present,5,0,,5,5,4,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,34,2022,source_records_present,12,0,,12,11,11,7,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,35,2022,source_records_present,15,0,,15,14,14,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,36,2022,source_records_present,2,0,,2,2,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,37,2022,source_records_present,9,0,,9,8,7,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,TX,38,2022,source_records_present,14,0,,14,13,13,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,UT,01,2022,source_records_present,6,0,,6,4,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,UT,02,2022,source_records_present,6,0,,6,5,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,UT,03,2022,source_records_present,10,0,,10,6,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,UT,04,2022,source_records_present,5,0,,5,4,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,01,2022,source_records_present,4,0,,3,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,02,2022,source_records_present,6,0,,5,5,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,03,2022,source_records_present,4,0,,3,3,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,04,2022,source_records_present,3,0,,2,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,05,2022,source_records_present,4,0,,3,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,06,2022,source_records_present,4,0,,3,3,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,07,2022,source_records_present,8,0,,7,7,6,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,08,2022,source_records_present,9,0,,8,3,2,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,09,2022,source_records_present,3,0,,2,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,10,2022,source_records_present,13,0,,12,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VA,11,2022,source_records_present,7,0,,6,2,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VI,00,2022,source_records_present,2,0,,1,1,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,VT,00,2022,source_records_present,16,0,,12,11,11,5,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WA,01,2022,source_records_present,6,0,,5,6,6,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,House,WA,02,2022,source_records_present,12,0,,10,11,11,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,House,WA,03,2022,source_records_present,11,0,,9,10,10,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,House,WA,04,2022,source_records_present,10,0,,8,9,9,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,House,WA,05,2022,source_records_present,6,0,,4,5,5,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,House,WA,06,2022,source_records_present,8,0,,6,7,7,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,House,WA,07,2022,source_records_present,6,0,,4,5,5,1,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,House,WA,08,2022,source_records_present,13,0,,11,12,12,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,House,WA,09,2022,source_records_present,8,0,,6,7,7,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,House,WA,10,2022,source_records_present,7,0,,5,6,6,2,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,House,WI,01,2022,source_records_present,8,0,,3,6,6,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WI,02,2022,source_records_present,9,0,,4,7,7,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WI,03,2022,source_records_present,10,0,,5,9,9,5,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WI,04,2022,source_records_present,9,0,,4,7,7,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WI,05,2022,source_records_present,7,0,,2,6,6,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WI,06,2022,source_records_present,8,0,,3,6,6,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WI,07,2022,source_records_present,8,0,,3,7,7,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WI,08,2022,source_records_present,11,0,,6,8,8,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WV,01,2022,source_records_present,7,0,,7,6,6,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WV,02,2022,source_records_present,8,0,,8,7,7,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,House,WY,00,2022,source_records_present,13,0,,10,11,10,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,AK,S,Senate Class 3,source_records_present,20,0,,19,19,19,3,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,Senate,AL,S,Senate Class 3,source_records_present,11,0,,10,9,9,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,AR,S,Senate Class 3,source_records_present,8,0,,8,7,7,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,AZ,S,Senate Class 3,source_records_present,17,0,,17,9,9,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,CA,S,Senate Class 3,source_records_present,27,0,,27,27,27,6,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,Senate,CO,S,Senate Class 3,source_records_present,11,0,,11,4,4,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,CT,S,Senate Class 3,source_records_present,11,0,,11,4,3,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,FL,S,Senate Class 3,source_records_present,12,0,,12,6,4,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,GA,S,Senate Class 3,source_records_present,9,0,,9,8,8,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,HI,S,Senate Class 3,source_records_present,10,0,,10,10,10,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,IA,S,Senate Class 3,source_records_present,8,0,,5,7,7,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,ID,S,Senate Class 3,source_records_present,10,0,,10,9,9,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,IL,S,Senate Class 3,source_records_present,11,0,,11,8,8,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,IN,S,Senate Class 3,source_records_present,10,0,,10,3,2,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,KS,S,Senate Class 3,source_records_present,9,0,,9,9,8,6,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,KY,S,Senate Class 3,source_records_present,12,0,,12,10,10,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,LA,S,Senate Class 3,source_records_present,13,0,,13,0,0,0,louisiana_open_primary,not_collected_for_nationwide_universe
2022,Senate,MD,S,Senate Class 3,source_records_present,15,0,,14,12,12,2,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,MO,S,Senate Class 3,source_records_present,40,0,,40,34,34,11,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,NC,S,Senate Class 3,source_records_present,29,0,,28,26,25,11,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,ND,S,Senate Class 3,source_records_present,8,0,,5,6,6,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,NH,S,Senate Class 3,source_records_present,32,0,,29,30,30,15,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,NV,S,Senate Class 3,source_records_present,17,0,,15,14,14,5,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,NY,S,Senate Class 3,source_records_present,8,0,,7,4,0,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,OH,S,Senate Class 3,source_records_present,15,0,,15,10,10,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,OK,S,Senate Class 3,source_records_present,11,0,,11,10,9,6,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,OR,S,Senate Class 3,source_records_present,15,0,,12,13,12,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,PA,S,Senate Class 3,source_records_present,17,0,,14,13,13,5,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,SC,S,Senate Class 3,source_records_present,5,0,,4,4,3,3,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,SD,S,Senate Class 3,source_records_present,5,0,,5,5,3,1,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,UT,S,Senate Class 3,source_records_present,15,0,,15,5,3,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,VT,S,Senate Class 3,source_records_present,17,0,,13,10,10,4,requires_election_specific_verification,not_collected_for_nationwide_universe
2022,Senate,WA,S,Senate Class 3,source_records_present,19,0,,18,19,19,6,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2022,Senate,WI,S,Senate Class 3,source_records_present,16,0,,11,14,14,9,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AK,00,2022,state_primary_returns_present,0,12,ak-2024-primary-precinct,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,AL,01,2022,state_primary_returns_present,0,2,al-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AL,02,2022,state_primary_returns_present,0,25,al-2024-primary | al-2024-runoff,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AL,03,2022,state_primary_returns_present,0,3,al-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AL,04,2022,state_primary_returns_present,0,2,al-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AL,05,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AL,06,2022,state_primary_returns_present,0,3,al-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AL,07,2022,state_primary_returns_present,0,4,al-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AR,01,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AR,02,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AR,03,2022,state_primary_returns_present,0,2,ar-2024-primary,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AR,04,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AS,00,2022,missing_results,0,0,,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AZ,01,2022,state_primary_returns_present,0,9,az-2024-primary-official-canvass,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AZ,02,2022,state_primary_returns_present,0,3,az-2024-primary-official-canvass,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AZ,03,2022,state_primary_returns_present,0,7,az-2024-primary-official-canvass,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AZ,04,2022,state_primary_returns_present,0,6,az-2024-primary-official-canvass,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AZ,05,2022,state_primary_returns_present,0,2,az-2024-primary-official-canvass,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AZ,06,2022,state_primary_returns_present,0,4,az-2024-primary-official-canvass,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AZ,07,2022,state_primary_returns_present,0,2,az-2024-primary-official-canvass,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AZ,08,2022,state_primary_returns_present,0,8,az-2024-primary-official-canvass,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,AZ,09,2022,state_primary_returns_present,0,2,az-2024-primary-official-canvass,0,0,0,0,requires_election_specific_verification,not_collected_for_nationwide_universe
2024,House,CA,01,2022,state_primary_returns_present,0,3,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,02,2022,state_primary_returns_present,0,5,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,03,2022,state_primary_returns_present,0,3,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,04,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,05,2022,state_primary_returns_present,0,3,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,06,2022,state_primary_returns_present,0,6,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,07,2022,state_primary_returns_present,0,3,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,08,2022,state_primary_returns_present,0,2,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,09,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,10,2022,state_primary_returns_present,0,5,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,11,2022,state_primary_returns_present,0,8,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,12,2022,state_primary_returns_present,0,9,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,13,2022,state_primary_returns_present,0,2,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,14,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,15,2022,state_primary_returns_present,0,2,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,16,2022,state_primary_returns_present,0,11,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,17,2022,state_primary_returns_present,0,5,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,18,2022,state_primary_returns_present,0,5,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,19,2022,state_primary_returns_present,0,3,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,20,2022,state_primary_returns_present,0,12,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,21,2022,state_primary_returns_present,0,2,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,22,2022,state_primary_returns_present,0,4,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,23,2022,state_primary_returns_present,0,2,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,24,2022,state_primary_returns_present,0,3,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
2024,House,CA,25,2022,state_primary_returns_present,0,6,ca-2024-primary,0,0,0,0,nonpartisan_top_two_or_top_four,not_collected_for_nationwide_universe
