race_id,candidate,attempted_url,outcome,notes,url,raw_path,source_candidate_name,gap_kind,metadata_document_id,lead_index,role,resolution
race-eaa79aedeab5e04f8046,Ramona Jade Thomas,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-f3f07859937b7b7f9309,Adam Caperton,https://www.lpm.org/news/2020-06-15/kentucky-primary-2020-louisville-metro-council-district-4-candidates | https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-f3f07859937b7b7f9309,Curtis Green,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-f3f07859937b7b7f9309,Jecorey Arthur,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-f3f07859937b7b7f9309,Nia Marshall,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-f3f07859937b7b7f9309,Robert LeVertis Bell,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx | https://www.dsausa.org/blog/we-must-intensify-existing-democracy-a-conversation-with-louisville-dsa-member-robert-levertis-bell,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-f3f07859937b7b7f9309,Ron Bolton,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-f8472a6d24864b436bac,Jason Salmon,https://bklyner.com/ | https://bklyner.com/former-montgomery-staffer-jason-salmon-enters-race-to-replace-her-if-she-retires/ | https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-f8472a6d24864b436bac,Tremaine S. Wright,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf | https://www.brooklynpaper.com/party-favored-candidate-looks-to-stave-off-progressive-insurgents-in-north-brooklyn-senate-race/ | https://brooklynpaper.com/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-27898efa1748e81e5d56,Andrew Romanoff,https://www.sos.state.co.us/pubs/elections/Results/Abstract/2020/primary/democratic/usSenate.html | https://www.cpr.org/2020/06/11/where-democratic-senate-candidate-andrew-romanoff-stands-on-defunding-police-medicare-for-all-and-more/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-27898efa1748e81e5d56,John Hickenlooper,https://www.cpr.org/2020/05/30/amid-racially-charged-protests-in-colorado-democratic-u-s-senate-candidates-explain-where-they-stand-on-race/ | https://www.cpr.org/2020/06/19/where-democratic-senate-candidate-john-hickenlooper-stands-on-health-care-climate-change-and-that-ethics-complaint/ | https://www.sos.state.co.us/pubs/elections/Results/Abstract/2020/primary/democratic/usSenate.html | https://www.cpr.org/2020/06/16/in-final-senate-debate-hickenlooper-and-romanoff-pitch-different-visions-for-change/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-27898efa1748e81e5d56,Lorena Garcia,https://www.cuindependent.com/2020/01/27/2020longmont-us-senate-candidate-forum | https://www.5280.com/colorados-2020-senate-candidates-lorena-garcia | https://www.sos.state.co.us/pubs/elections/Results/Abstract/2020/primary/democratic/usSenate.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-43e72676de9c6085ee97,Jody Shadduck-McNally,https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-jody-shadduck-mcnally-democrat-larimer-county-commissioner-district-3 | https://www.larimer.org/sites/default/files/uploads/2020/larimer_county_2020_primary_election_summary_report.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-43e72676de9c6085ee97,Myles G. Baker,https://www.larimer.org/sites/default/files/uploads/2020/larimer_county_2020_primary_election_summary_report.pdf | https://berthoudsurveyor.com/larimer-county-commissioner-candidate-profile-myles-baker-democrat-larimer-county-commissioner-district-3,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-d79b97f8b9365c8484c1,Yara Hanlin Zokaien,https://www.larimer.org/sites/default/files/uploads/2020/larimer_county_2020_primary_election_summary_report.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-270213668f9b0459e1f5,Cori Bush,https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/All_Results_2020_Primary_8_4_2020.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-270213668f9b0459e1f5,Katherine (Kat) Bruckner,https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/All_Results_2020_Primary_8_4_2020.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-270213668f9b0459e1f5,William Lacy Clay,https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/All_Results_2020_Primary_8_4_2020.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Abraham Aiyash,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Abraham D. Shaw,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Anthony Ali,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Christopher L. Collins,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Darwood Navarro,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Delorean Holmes,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Frazier H. Kimpson,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Gregory W. Reyner,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Michele Oberholtzer,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Shahab Ahmed,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Sigmunt John Szczepkowski Jr.,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Tawanna Simpson,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-34447ab34d9b093ff08a,Tonya Myers Phillips,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-695f3443e4961cfa625f,Shannon Reid,https://www.douglascountyks.org/depts/clerk/elections/election-result-archives | https://www2.ljworld.com/news/county-government/2020/jul/19/candidate-profile-shannon-reid-believes-douglas-county-leaders-need-to-listen-better-to-constituents,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-aa5003c070b361f1e672,Sara Taliaferro,https://www2.ljworld.com/news/county-government/2020/jul/19/candidate-profile-sara-taliaferro-wants-to-bring-thorough-problem-solving-to-douglas-county-commission | https://www.douglascountyks.org/depts/clerk/elections/election-result-archives,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-aa5003c070b361f1e672,Shannon Portillo,https://www2.ljworld.com/news/county-government/2020/jul/19/candidate-profile-shannon-portillo-touts-her-criminal-justice-scholarship-for-douglas-county-commission-role | https://www.douglascountyks.org/depts/clerk/elections/election-result-archives,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-bdb8e4340ea9b3a4ff66,Charles E. Branson,https://www2.ljworld.com/news/public-safety/2020/may/01/incumbent-dgco-da-experience-leadership-needed-change | https://www.douglascountyks.org/depts/clerk/elections/election-result-archives,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-bdb8e4340ea9b3a4ff66,Cooper Overstreet,https://www2.ljworld.com/news/public-safety/2020/apr/20/overstreet-fairness-transparency-missing-dgco-criminal-justice | https://www.douglascountyks.org/depts/clerk/elections/election-result-archives,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-bdb8e4340ea9b3a4ff66,Suzanne Valdez,https://www.douglascountyks.org/depts/clerk/elections/election-result-archives | https://www2.ljworld.com/news/public-safety/2020/apr/21/valdez-dgco-da-lacks-leadership-clear-policies,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-c5d0d4ddd63f35adacc7,Brenda Jones,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-c5d0d4ddd63f35adacc7,Rashida Tlaib,https://thepulseinstitute.org/2020/03/19/rep-tlaib-coronavirus-underscores-need-for-medicare-for-all | https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-d07bcf8f1b4fd12c23bb,Megan Green,https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/All_Results_2020_Primary_8_4_2020.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-d07bcf8f1b4fd12c23bb,Michelle Sherod,https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/All_Results_2020_Primary_8_4_2020.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-d07bcf8f1b4fd12c23bb,Rodney Hubbard Sr.,https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/All_Results_2020_Primary_8_4_2020.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-d07bcf8f1b4fd12c23bb,Steve Roberts,https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/All_Results_2020_Primary_8_4_2020.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-70d6e7aea0a07570e2a8,Aisha Moe,https://www.channel3000.com/news/politics/elections/meet-the-candidates-for-wisconsin-s-senate-district-26/article_58d97a7c-e446-5094-bad2-7c21fe8fcc84.html | https://upnorthnewswi.com/news/the-unn-candidate-interview-aisha-moe-and-kelda-roys-of-senate-district-26 | https://elections.wi.gov/elections-voting/results,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-70d6e7aea0a07570e2a8,Amani Latimer Burris,https://elections.wi.gov/elections-voting/results | https://upnorthnewswi.com/news/the-unn-candidate-interview-amani-latimer-burris-of-senate-district-26,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-70d6e7aea0a07570e2a8,Brian Benford,https://upnorthnewswi.com/news/politics/the-unn-candidate-interview-brian-benford-and-william-henry-davis-iii-of-senate-district-26 | https://captimes.com/brian-benford-ive-fought-for-families-for-the-last-30-years-and-ill-keep-doing/article_bf23673d-ccb1-5010-9eee-9fe7398e2fb7.html | https://elections.wi.gov/elections-voting/results,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-70d6e7aea0a07570e2a8,John Imes,https://upnorthnewswi.com/news/the-unn-candidate-interview-nada-elmikashfi-and-john-imes-of-senate-district-26 | https://elections.wi.gov/elections-voting/results | https://wispolitics.com/ | https://www.wispolitics.com/2020/imes-campaign-elected-official-environmental-nonprofit-leader-and-small-business-owner-john-imes-announces-candidacy-for-the-26th-state-senate-district-2/ | https://www.safeskiescleanwaterwi.org/news-release-north-and-eastside-state-legislative-candidates-respond-to-safe-skies-clean-water-questionnaire-oppose-f-35-jets-at-truax-field,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-70d6e7aea0a07570e2a8,Kelda Helen Roys,https://upnorthnewswi.com/news/the-unn-candidate-interview-aisha-moe-and-kelda-roys-of-senate-district-26 | https://elections.wi.gov/elections-voting/results,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-70d6e7aea0a07570e2a8,Nada Elmikashfi,https://elections.wi.gov/elections-voting/results | https://upnorthnewswi.com/news/the-unn-candidate-interview-nada-elmikashfi-and-john-imes-of-senate-district-26 | https://www.ballotready.org/people/nada-elmikashfi,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-70d6e7aea0a07570e2a8,William Henry Davis III,https://elections.wi.gov/elections-voting/results | https://upnorthnewswi.com/news/politics/the-unn-candidate-interview-brian-benford-and-william-henry-davis-iii-of-senate-district-26,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-d869a767938a99fbf252,Jorge Cabrera,https://portal.ct.gov/SOTS/Election-Services/Election-Results/Results-by-Office-2020,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-d869a767938a99fbf252,Justin Farmer,https://portal.ct.gov/SOTS/Election-Services/Election-Results/Results-by-Office-2020,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-dea57c83cdef4681dc1f,Erik Simonson,https://minnpost.com/ | https://www.minnpost.com/greater-minnesota/2020/08/what-a-progressive-dflers-primary-victory-in-duluth-says-and-doesnt-say-about-politics-and-environmental-policy-in-northern-minnesota/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-dea57c83cdef4681dc1f,Jen McEwen,https://ballotpedia.org/ | https://web.archive.org/web/20201130033543id_/https://ballotpedia.org/Jen_McEwen,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-1b75c0e578468fd6ef46,Damali Vidot,https://electionstats.state.ma.us/elections/view/140574,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-1b75c0e578468fd6ef46,Daniel Joseph Ryan,https://electionstats.state.ma.us/elections/view/140574,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-671431314d6098bad4f2,Edward J. Markey,https://electionstats.state.ma.us/elections/view/140574 | https://mavotertable.org/s/MA-Voter-Table-US-Senate-Primary-Questionnaire-Ed-Markey.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-671431314d6098bad4f2,"Joseph P. Kennedy, III",https://electionstats.state.ma.us/elections/view/140574 | https://mavotertable.org/s/MA-Voter-Table-US-Senate-Primary-Questionnaire-Joseph-Kennedy.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-ed78b96c6f3c0fcafb06,Anna Callahan,https://electionstats.state.ma.us/elections/view/140574,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-ed78b96c6f3c0fcafb06,Christine P. Barber,https://electionstats.state.ma.us/elections/view/140574,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-248037f4a8dd844f2fd3,Angel Subervi,https://www.ri.gov/election/results/2020/statewide_primary/races/289.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-248037f4a8dd844f2fd3,Daniel N. McKiernan,https://www.golocalprov.com/politics/2020-election-profile-daniel-mckiernan-house-district-7 | https://www.ri.gov/election/results/2020/statewide_primary/races/289.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-248037f4a8dd844f2fd3,David Morales,https://www.golocalprov.com/politics/2020-election-profile-david-morales-house-district-7 | https://www.ri.gov/election/results/2020/statewide_primary/races/289.html | https://golocalprov.com/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-05835d3a049b0be0e256,"Albert ""Al"" Mills",https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-05835d3a049b0be0e256,Coby Owens,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15 | https://archive.org/details/detvde-HAPPENING_NOW_-_Ivan_talks_with_Coby_Owens.,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-05835d3a049b0be0e256,"Karen ""Butter"" Flowers",https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-05835d3a049b0be0e256,Linda Gray,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-0f831c1823a5528f7bf6,Earl Jaques,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-0f831c1823a5528f7bf6,Eric A. Morrison,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-22a936e1e172dbe73f83,David B. McBride,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-22a936e1e172dbe73f83,Marie Pinkney,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-71eb1dc46eec69477a01,Gabriel Olawale Adelagunja,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-71eb1dc46eec69477a01,John J. Viola,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-71eb1dc46eec69477a01,Madinah Wilson-Anton,http://madinahfordelaware.com/our-platform | https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15 | https://madinahfordelaware.com/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-caaa92bf3977191343ac,Billy Lane Jr.,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-caaa92bf3977191343ac,Dorothy King,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-caaa92bf3977191343ac,John Johnson Jr.,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-caaa92bf3977191343ac,Shane Darby,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-f2c9d92dc23853bec68c,Larry D. Lambert Jr.,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-f2c9d92dc23853bec68c,Ray Seigfried,https://elections.delaware.gov/results/html/index.shtml?electionDate=2020-09-15,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-5096e76dd885c0d5395c,Jo Anna Potts,https://results.enr.clarityelections.com/GA/Fulton/105410/web.264614,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-5096e76dd885c0d5395c,Linda Pritchett,https://results.enr.clarityelections.com/GA/Fulton/105410/web.264614,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-5096e76dd885c0d5395c,Sonya Halpern,https://results.enr.clarityelections.com/GA/Fulton/105410/web.264614,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-5096e76dd885c0d5395c,Zan Fort,https://results.enr.clarityelections.com/GA/Fulton/105410/web.264614 | https://zanfort.com/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,,,,,,
race-aa619f073bb1cd24ef4e,Richard Gonzalez,https://www.elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?ID=9OgkA2T5Azw%3D | https://chicago.suntimes.com/2018/2/13/18410258/4th-congressional-district-democratic-candidate-richard-gonzalez,unresolved_after_semantic_review,"Retained sources were reviewed, but the candidate text did not support a policy-safe exact excerpt.",,,,,,,,
race-145ef0f5b3eee7d39938,Howard Sherman,https://www.sos.ms.gov/elections-voting/election-results | https://www.jacksonfreepress.com/news/2018/may/30/candidate-questionnaire-howard-sherman,unresolved_after_semantic_review,"Retained sources were reviewed, but the candidate text did not support a policy-safe exact excerpt.",,,,,,,,
race-145ef0f5b3eee7d39938,Jerone Garland,https://www.jacksonfreepress.com/news/2018/may/30/candidate-questionnaire-jerone-garland | https://www.sos.ms.gov/elections-voting/election-results,unresolved_after_semantic_review,"Retained sources were reviewed, but the candidate text did not support a policy-safe exact excerpt.",,,,,,,,
race-a4f6ebb856fb4c3cc6a2,Anthony Clark,https://www.voteanthonyclark.com/gun-control-assault-weapons-ban | https://www.elections.il.gov/ElectionOperations/ElectionResults.aspx | https://www.voteanthonyclark.com/medicare-for-all | https://www.voteanthonyclark.com/housing-as-a-human-right | https://www.voteanthonyclark.com/criminal-justice-reform-end-private-prisons | https://www.voteanthonyclark.com/reparations-agenda | https://news.wttw.com/elections/voters-guide/2020/candidates/congressional-districts/anthony-clark | https://www.voteanthonyclark.com/reparations-agenda,unresolved_after_semantic_review,"Retained sources were reviewed, but the candidate text did not support a policy-safe exact excerpt.",,,,,,,,
race-a47f2c44662b82173189,Anita Prizio,https://web.archive.org/web/20181108190712id_/https://ballotpedia.org/Anita_Prizio,reviewed_lead,outside_primary_campaign_window,,,,,,,,
race-a47f2c44662b82173189,Anita Prizio,https://ballotpedia.org/,reviewed_lead,not_extracted_or_unscoped | undated_source_without_in_window_capture | unattributed_campaign_homepage,,,,,,,,
race-3db59a6535d2b87f2703,Justin Brannan,https://www.vote.nyc/page/election-results-summary-2017,reviewed_lead,not_extracted_or_unscoped | shared_document_unscoped | undated_source_without_in_window_capture | filing_context_is_not_candidate_policy,,,,,,,,
race-3db59a6535d2b87f2703,Justin Brannan,https://d3n8a8pro7vhmx.cloudfront.net/newkings/pages/268/attachments/original/1495475306/Brannan_NKD_City_Council_Candidate_Questionnaire_2017.pdf,reviewed_lead,undated_source_without_in_window_capture,,,,,,,,
race-3db59a6535d2b87f2703,Kevin Carroll,https://bklyner.com/meet-candidate-kevin-peter-carroll-bay-ridges-district-43,reviewed_lead,undated_source_without_in_window_capture,,,,,,,,
race-3db59a6535d2b87f2703,Kevin Carroll,https://www.vote.nyc/page/election-results-summary-2017,reviewed_lead,not_extracted_or_unscoped | shared_document_unscoped | undated_source_without_in_window_capture | filing_context_is_not_candidate_policy,,,,,,,,
race-3db59a6535d2b87f2703,Khader El-Yateem,https://www.arabamerica.com/sit-bay-ridge-council-candidate-rev-khader-el-yateem,reviewed_lead,undated_source_without_in_window_capture,,,,,,,,
race-3db59a6535d2b87f2703,Khader El-Yateem,https://www.vote.nyc/page/election-results-summary-2017,reviewed_lead,not_extracted_or_unscoped | shared_document_unscoped | undated_source_without_in_window_capture | filing_context_is_not_candidate_policy,,,,,,,,
race-3db59a6535d2b87f2703,Nancy Tong,https://www.vote.nyc/page/election-results-summary-2017,reviewed_lead,not_extracted_or_unscoped | shared_document_unscoped | undated_source_without_in_window_capture | filing_context_is_not_candidate_policy,,,,,,,,
race-3db59a6535d2b87f2703,Vincent Chirico,https://www.vote.nyc/page/election-results-summary-2017,reviewed_lead,not_extracted_or_unscoped | shared_document_unscoped | undated_source_without_in_window_capture | filing_context_is_not_candidate_policy,,,,,,,,
race-126843eb8d9937b28ff1,"Angela ""Angie"" Villescaz",https://elections.sos.state.tx.us/elchist324_state.htm,reviewed_lead,not_extracted_or_unscoped | shared_document_unscoped | undated_source_without_in_window_capture | filing_context_is_not_candidate_policy,,,,,,,,
