race_id,candidate,attempted_url,outcome,notes,source_candidate_name,gap_kind,role
race-e8ab7964ed1c0352d699,Alexandria Ocasio-Cortez,https://www.nyccfb.info/nyc-votes/vgwelcome/congressional-primary-2018/meet-the-candidates/congressional-district-14-democratic/alexandria-ocasio-cortez,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-a0d62e41239ac39f095c,Bill Wild,https://www.michigan.gov/sos/elections/election-results-and-data,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a0d62e41239ac39f095c,Brenda Jones,https://www.michigan.gov/sos/elections/election-results-and-data,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a0d62e41239ac39f095c,Coleman A. Young II,https://www.michigan.gov/sos/elections/election-results-and-data,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a0d62e41239ac39f095c,Ian Conyers,https://www.michigan.gov/sos/elections/election-results-and-data,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a0d62e41239ac39f095c,Rashida Tlaib,https://www.michigan.gov/sos/elections/election-results-and-data,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a0d62e41239ac39f095c,Shanelle Jackson,https://www.michigan.gov/sos/elections/election-results-and-data,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-989068ddac35efb3cefd,Brandy Bond,https://elections.wi.gov/elections-voting/results/2018/partisan-primary,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-989068ddac35efb3cefd,Danielle McClendon-Williams,https://elections.wi.gov/elections-voting/results/2018/partisan-primary,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-989068ddac35efb3cefd,Kalan Haywood,https://elections.wi.gov/elections-voting/results/2018/partisan-primary,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-989068ddac35efb3cefd,Rick Banks,https://elections.wi.gov/elections-voting/results/2018/partisan-primary,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-989068ddac35efb3cefd,Supreme Moore Omokunde,https://elections.wi.gov/elections-voting/results/2018/partisan-primary,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-56a9ee9cf010f2c3e726,"Denise ""Mitzi"" Epstein",https://mitziepstein.com/ | https://azsos.gov/sites/default/files/2018_Aug_Primary_Election_Official_Canvass.pdf | http://www.mitziepstein.com/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-56a9ee9cf010f2c3e726,Jennifer Jermaine,https://azsos.gov/sites/default/files/2018_Aug_Primary_Election_Official_Canvass.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-56a9ee9cf010f2c3e726,LaDawn Stuben,https://azsos.gov/sites/default/files/2018_Aug_Primary_Election_Official_Canvass.pdf | https://x.com/ladawn/status/990767239790915584 | https://www.phoenixnewtimes.com/news/arizona-teacher-strike-movement-red-for-ed-isnt-a-socialist-plot-but-it-would-be-awesome-if-it-were-10384898,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-b09000f66d0e00938b76,Cyd McKenna,https://www.ri.gov/election/results/2018/statewide_primary/races/440.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-b09000f66d0e00938b76,Leslie Papp II,https://www.ri.gov/election/results/2018/statewide_primary/races/440.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-b09000f66d0e00938b76,Rachel Miller,https://www.ri.gov/election/results/2018/statewide_primary/races/440.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-b09000f66d0e00938b76,Raymond Berarducci III,https://www.ri.gov/election/results/2018/statewide_primary/races/440.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-46de282bd5aa28481623,Cynthia E. Nixon,https://www.nyccfb.info/nyc-votes/vgwelcome/state-primary-2018/meet-candidates/democratic/governor/cynthia-e-nixon,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-591cacda9a0457d12b44,Julia Salazar,https://salazarforsenate.com/ | https://salazarforsenate.com/2018/09/statement-on-lawsuit | https://salazarforsenate.com/issues/housing | https://results.elections.ny.gov/contest/1186 | https://salazarforsenate.com/2018/08/statement | https://theappeal.org/senate-candidate-julia-salazar-sex-workers-rights-campaign | https://www.salazarforsenate.com/platform | https://www.salazarforsenate.com/platform-1 | https://salazarforsenate.com/2018/09/statement-on-lawsuit/embed | https://salazarforsenate.com/2018/08/statement/embed,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-591cacda9a0457d12b44,Martin Malavé Dilan,https://results.elections.ny.gov/contest/1186,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-0defc60b6d18a763a9a6,Brian Russell Pinkston,https://historical.elections.virginia.gov/contest/134368,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-0defc60b6d18a763a9a6,"John Lloyd Snook, III",https://historical.elections.virginia.gov/contest/134368,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-0defc60b6d18a763a9a6,Michael Keith Payne,https://historical.elections.virginia.gov/contest/134368,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-0defc60b6d18a763a9a6,"Robert Francis Fenwick, Jr.",https://historical.elections.virginia.gov/contest/134368,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-0defc60b6d18a763a9a6,Sena Amelia Magill,https://historical.elections.virginia.gov/contest/134368,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a4c7ce86cc6f9f088e33,Betty Lugo,https://web.archive.org/web/20190712042723/http://5bd.org:80/_assests/_surveys/5BD_Lugo.pdf | https://www.nyccfb.info/nyc-votes/vgwelcome/primary-election-2019/meet-the-candidates/other-candidates/queens-district-attorney/mina-quinto-malik,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a4c7ce86cc6f9f088e33,Gregory L. Lasak,https://www.nyccfb.info/nyc-votes/vgwelcome/primary-election-2019/meet-the-candidates/other-candidates/queens-district-attorney/mina-quinto-malik | https://junipercivic.com/ | https://junipercivic.com/juniper-berry/article/greg-lasak-for-queens-district-attorney,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a4c7ce86cc6f9f088e33,Jose L. Nieves,https://www.cityandstateny.com/politics/2019/05/where-the-queens-da-candidates-stand-on-the-issues/177385 | https://www.nyccfb.info/nyc-votes/vgwelcome/primary-election-2019/meet-the-candidates/other-candidates/queens-district-attorney/mina-quinto-malik,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a4c7ce86cc6f9f088e33,Melinda Katz,https://web.archive.org/web/20190711160210/http://5bd.org:80/_assests/_surveys/Coalition_Katz.pdf | https://www.nyccfb.info/nyc-votes/vgwelcome/primary-election-2019/meet-the-candidates/other-candidates/queens-district-attorney/mina-quinto-malik,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a4c7ce86cc6f9f088e33,Mina Malik,https://www.nyccfb.info/nyc-votes/vgwelcome/primary-election-2019/meet-the-candidates/other-candidates/queens-district-attorney/mina-quinto-malik | https://politicsny.com/ | https://politicsny.com/2019/04/16/mina-malik-picks-up-steam-in-district-attorneys-race,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a4c7ce86cc6f9f088e33,Rory I. Lancman,https://www.nyccfb.info/nyc-votes/vgwelcome/primary-election-2019/meet-the-candidates/other-candidates/queens-district-attorney/mina-quinto-malik | https://blackstarnews.com/queens-district-attorney-candidate-councilman-rory-lancman-ill,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a4c7ce86cc6f9f088e33,Tiffany Cabán,http://www.cabanforqueens.com/issues | https://www.nyccfb.info/nyc-votes/vgwelcome/primary-election-2019/meet-the-candidates/other-candidates/queens-district-attorney/mina-quinto-malik | https://cabanforqueens.com/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-472337bed396b2b11f58,Amal Ibrahim,,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-472337bed396b2b11f58,Aswar Rahman,https://sd60dfl.com/wp-content/uploads/2020/01/2020-60a-dfl-special-election-candidate-questionnaire-aswar-rahman.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-472337bed396b2b11f58,Mohamed Issa Barre,https://wedgelive.com/mohamed-issa-barre-mn-house-60a,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-472337bed396b2b11f58,Piyali Nath Dalal,,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-a4f6ebb856fb4c3cc6a2,Danny K. Davis,https://news.wttw.com/elections/voters-guide/2020/candidates/congressional-districts/danny-k-davis,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-9041fe23eca88c27b6bf,Paige Kreisman,https://sos.oregon.gov/elections/Documents/results/may-2020-official.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-9041fe23eca88c27b6bf,Rob Nosse,https://www.oregonvotes.gov/voters-guide/pdf/book13.pdf | https://sos.oregon.gov/elections/Documents/results/may-2020-official.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-9d82dba19c1d7ed773d0,Blair G Reynolds,https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-9d82dba19c1d7ed773d0,Kurt Schrader,https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-9d82dba19c1d7ed773d0,Mark F Gamba,https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fb8880263e03b2c97832,Doyle Canning,https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-fb8880263e03b2c97832,Peter DeFazio,https://re.bentoncountyor.gov/wp-content/uploads/2023/12/2020May19_State-Voters-Pamphlet.pdf,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-1ae0377fbe0218036806,Dave Heilker,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-1ae0377fbe0218036806,Gary Crum,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-1ae0377fbe0218036806,Haroon Ajaz,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-1ae0377fbe0218036806,Matthew Reeds,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-1ae0377fbe0218036806,Phillip Lee Westry,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-1ae0377fbe0218036806,Robert Stokes Sr.,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-2812e849ff7ef05c62d9,Nikil Saval,https://phila2ndward.org/candidates/nikil-saval-qna/,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-38c2bd8a8965b9dd0b5a,Elizabeth Fiedler,https://www.electionreturns.pa.gov/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-4039c8c7f564597846fa,Angie Winder,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-4039c8c7f564597846fa,Anson Asaka,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-4039c8c7f564597846fa,Logan Endow,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-4039c8c7f564597846fa,Mark Conway,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-4039c8c7f564597846fa,Nicole E. Harris-Crest,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-4039c8c7f564597846fa,Stanley Cole,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-4039c8c7f564597846fa,Tim Goldsby Jr.,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-4039c8c7f564597846fa,V. Lee Brady,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-4039c8c7f564597846fa,"William ""Sam"" Broaddus III",https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-4039c8c7f564597846fa,Zac Dingle,https://results.elections.maryland.gov/elections/2020/results/primary/index.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-faedb9eae89753fe8246,Gregory Benjamin,https://www.electionreturns.pa.gov/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-faedb9eae89753fe8246,James Roebuck Jr.,https://www.electionreturns.pa.gov/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-faedb9eae89753fe8246,Karen Dunn,https://www.electionreturns.pa.gov/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-faedb9eae89753fe8246,Rick Krajewski,https://www.electionreturns.pa.gov/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-0371ba58189e203d8e3e,Adam L. Bojak,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-0371ba58189e203d8e3e,Jonathan D. Rivera,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-0371ba58189e203d8e3e,Robert Quintana,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-545d24c0467c329fe6e1,Pat Mulvihill,https://www.lpm.org/news/2020-06-17/kentucky-primary-2020-louisville-metro-council-district-10,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-545d24c0467c329fe6e1,Ryan Fenwick,https://www.lpm.org/news/2020-06-17/kentucky-primary-2020-louisville-metro-council-district-10,pre_primary_timing_unverified,Candidate words recovered; timing remains qualified. Prior attempts are preserved.,,,
race-55403cc726be644d5b3b,Felix W. Ortiz,https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/member-of-the-assembly/assembly-district-51/genesis-aquino?languageType=English,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-55403cc726be644d5b3b,Genesis E. Aquino,https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/member-of-the-assembly/assembly-district-51/genesis-aquino?languageType=English,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-773a75def2a0d13c9f49,Chivona R. Newsome,https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/representative-in-congress/congressional-district-15/chivona-r-newsome?languageType=English,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-773a75def2a0d13c9f49,Julio Pabon,https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/representative-in-congress/congressional-district-15/chivona-r-newsome?languageType=English,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-773a75def2a0d13c9f49,Mark Escoffery-Bey,https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/representative-in-congress/congressional-district-15/chivona-r-newsome?languageType=English,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-773a75def2a0d13c9f49,Marlene J. Tapper,https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/representative-in-congress/congressional-district-15/chivona-r-newsome?languageType=English,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-773a75def2a0d13c9f49,Melissa Mark-Viverito,https://norwoodnews.org/ | https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/representative-in-congress/congressional-district-15/chivona-r-newsome?languageType=English | https://www.norwoodnews.org/15th-congressional-district-race-mark-viverito-calls-ruben-diaz-sr-a-hoax-and-a-huckster-who-has-to-go,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-773a75def2a0d13c9f49,Michael A. Blake,https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/representative-in-congress/congressional-district-15/chivona-r-newsome?languageType=English,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-773a75def2a0d13c9f49,Ruben Diaz,https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/representative-in-congress/congressional-district-15/chivona-r-newsome?languageType=English | https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/representative-in-congress/congressional-district-15/ruben-diaz?languageType=English,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-773a75def2a0d13c9f49,Tomas Ramos,https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/representative-in-congress/congressional-district-15/chivona-r-newsome?languageType=English,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-773a75def2a0d13c9f49,Ydanis Rodriguez,https://www.nyccfb.info/nyc-votes/vgwelcome/guide-to-voting-in-the-2020-elections/meet-the-candidates/meet-the-candidates/representative-in-congress/congressional-district-15/chivona-r-newsome?languageType=English,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-eaa79aedeab5e04f8046,Charles W. Miller,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-eaa79aedeab5e04f8046,Ramona Jade Thomas,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-f3f07859937b7b7f9309,Adam Caperton,https://www.lpm.org/news/2020-06-15/kentucky-primary-2020-louisville-metro-council-district-4-candidates | https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-f3f07859937b7b7f9309,Curtis Green,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-f3f07859937b7b7f9309,Jecorey Arthur,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-f3f07859937b7b7f9309,Nia Marshall,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-f3f07859937b7b7f9309,Robert LeVertis Bell,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx | https://www.dsausa.org/blog/we-must-intensify-existing-democracy-a-conversation-with-louisville-dsa-member-robert-levertis-bell,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-f3f07859937b7b7f9309,Ron Bolton,https://elect.ky.gov/results/2020-2029/Pages/2020.aspx,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-f8472a6d24864b436bac,Tremaine S. Wright,https://elections.ny.gov/system/files/documents/2024/01/certifiedjune232020stateprimaryresults.pdf | https://www.brooklynpaper.com/party-favored-candidate-looks-to-stave-off-progressive-insurgents-in-north-brooklyn-senate-race/ | https://brooklynpaper.com/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-27898efa1748e81e5d56,Andrew Romanoff,https://www.sos.state.co.us/pubs/elections/Results/Abstract/2020/primary/democratic/usSenate.html | https://www.cpr.org/2020/06/11/where-democratic-senate-candidate-andrew-romanoff-stands-on-defunding-police-medicare-for-all-and-more/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-27898efa1748e81e5d56,John Hickenlooper,https://www.cpr.org/2020/05/30/amid-racially-charged-protests-in-colorado-democratic-u-s-senate-candidates-explain-where-they-stand-on-race/ | https://www.cpr.org/2020/06/19/where-democratic-senate-candidate-john-hickenlooper-stands-on-health-care-climate-change-and-that-ethics-complaint/ | https://www.sos.state.co.us/pubs/elections/Results/Abstract/2020/primary/democratic/usSenate.html | https://www.cpr.org/2020/06/16/in-final-senate-debate-hickenlooper-and-romanoff-pitch-different-visions-for-change/,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-27898efa1748e81e5d56,Lorena Garcia,https://www.cuindependent.com/2020/01/27/2020longmont-us-senate-candidate-forum | https://www.5280.com/colorados-2020-senate-candidates-lorena-garcia | https://www.sos.state.co.us/pubs/elections/Results/Abstract/2020/primary/democratic/usSenate.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-d79b97f8b9365c8484c1,Yara Hanlin Zokaien,https://www.larimer.org/sites/default/files/uploads/2020/larimer_county_2020_primary_election_summary_report.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-270213668f9b0459e1f5,Cori Bush,https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/All_Results_2020_Primary_8_4_2020.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-270213668f9b0459e1f5,Katherine (Kat) Bruckner,https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/All_Results_2020_Primary_8_4_2020.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-270213668f9b0459e1f5,William Lacy Clay,https://www.sos.mo.gov/CMSImages/ElectionResultsStatistics/All_Results_2020_Primary_8_4_2020.pdf,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-34447ab34d9b093ff08a,Abraham Aiyash,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-34447ab34d9b093ff08a,Abraham D. Shaw,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-34447ab34d9b093ff08a,Anthony Ali,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-34447ab34d9b093ff08a,Christopher L. Collins,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-34447ab34d9b093ff08a,Darwood Navarro,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
race-34447ab34d9b093ff08a,Delorean Holmes,https://mielections.us/election/results/2020PRI_CENR.html,unresolved_after_known_source_review,"No extracted, candidate-scoped, campaign-period policy or framing source survived the bounded lead review.",,,
