document_id,candidate_name,source_url,source_sha256,rejected_publication_date,publication_date,campaign_window_status,analysis_scope,analysis_issues,reason
fd0cf8eaa2a26cb370e0176c,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
f1be1e11b0e5a9345809f151,Elizabeth Ann Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
19a295a2a6bc7b9e5cf06c5c,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
5dab6967a217cbd0a83f9809,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
9ce7b98fdf5ac5060e32b7d0,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
db1775044a269f57b9b553ed,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
5726c9975d4c74612c49b50d,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
5d9e2575fc8f600512e9cc83,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
b04f0b5d134573e74082f491,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
ef0ab98a1b4d6e260d4f53d3,Elizabeth Warren,https://web.archive.org/web/20190912194647id_/https://elizabethwarren.com/plans,332cbf46fb08c38dae1bc99db534f79946f1882c8eef7dd69a33b6fa8987d124,2019-09-12,,undated,analysis,,"The stored value is the archive day, not a retained publication dateline. Preserve publication uncertainty and the actual pre-primary replay."
f99215806c31e27562455150,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
c3827ec33a81887004978902,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
0ad55b72838ceb5d9b9c7f18,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
2e0fa25549bf60e21d216b7d,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
399060e6fce5ccd38f9ae8f8,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
7a686edc6918123425921319,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
cc691b5c3937cc34cfcc4fa4,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
d2ac152a4dfe2659645d0f07,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
dde8b2d8eaf243ea59099584,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
f4196db5bc0ee36bdb319d68,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
fa3625400acdc6cd4dc4a50f,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
0b352e199e78070f13a96bbb,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
74c906036fc4b9fe1522a6ca,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
bcfb62fc6b47b63feb64148a,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
0c8321af57ec2dce7f735814,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
595790360eb6936fe18ed95f,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
e810ba92a73d93f5499bb8c2,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
8598b54886b7d5551875195d,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
4ea498db620a15edbdd6eeb4,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
450cc043d299d0e652ebe9d9,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
ccd5b6c5ceab38666da99e65,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
5797576dcde1075c05e83d8c,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
e1b4a9ec53ea2bff5a15a510,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
8a398abeb5dc835b6555aeee,Pete Buttigieg,https://web.archive.org/web/20190516210435id_/https://peteforamerica.com/issues/,c0c4c930d402ab8f31e969ea78499e702c0755bfccdca8fecad903f71af9df0f,2019-05-16,,undated,analysis,,The retained campaign source has no established original publication day; May16 is its archive capture. Availability remains pre-primary.
284cbec58fa3626ec1d46024,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
82f616b75f4b09ba0551561e,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
02aa3e793ea1113c5de83d8c,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
67315eed6c74fa49df3d42ec,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
7fba135b3a721c6632854e75,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
8994b4423172f7f46741cda9,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
acbb32e001b07d3c70d7d543,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
cc365517a12ffd34d1c9c57a,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
ce46ae4c8d3a1cbf6bc3d0b3,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
e695411d6c496a2b0940af2f,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
fb14cf4fa1b05c13e3789a78,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
156186f1a85d410a670835f2,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
3ee80b91b0c8d427289ac10d,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
e0be15ac4b9155211d62ac81,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
06fcf80404680459980c4273,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
ce0a384bd034cd2fc3dcf5a9,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
3765b309fa57fd094d2c7e59,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
e4e95cb50847080cd9ff178c,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
00756aa5db226233f16f988e,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
a4d14b85d12e02d48845cef4,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
84255b3d5cbc63cac4c3ab19,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
3a92691f03a72f13098ff245,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
5d9540f79745d4793f7b4ca5,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
60c42c893f819117e59035a3,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
ab9f01b07f8d6b1ee59528b5,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
2dcb3f795ca9e3d1ed8c6f20,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
83e274d73ab71e00276ddae2,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
7b5ad5fe8e2cf4555ab51c21,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
7bbd3d4966807191b1aed1d2,Tulsi Gabbard,https://web.archive.org/web/20191121150006id_/https://www.tulsi2020.com/issues,162e68e19c1544133047c56304c99385a12195ca84c2478f2a26f8f15ff13909,2019-11-21,,undated,analysis,,"November21 is the retained replay timestamp, not a verified source-publication date. Keep the genuine availability bound and source text."
a1083ea1ac8a30f7c59f5a5d,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
ab9d16e595c336da3ab9ad45,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
13250c5bb9ec143b4ac4f6b0,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
2974f34e16b2395ce1a28249,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
373b0f6da67c7a752d279b48,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
3b7e23bc967886832546ecbb,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
4b8462998ddee7594bae8b60,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
cd65d17e10902f573fedb45d,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
d39f3b3dd6694d1291cd1aac,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
d3d2e6ba2034eb2e4f329219,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
640d6aa62eb156e1974ace33,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
b1ed8bea62962235f57daf67,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
8b8f25fc784d37a462c1abe3,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
35a94762b9ce4416619b35dd,Cory Booker,https://web.archive.org/web/20190717082937id_/https://corybooker.com/issues/,b70b1c1de5bab17c2e1c86ba6f02608bc8048af86634e3522f503684dde57785,2019-07-17,,undated,analysis,,The original publication day was not established; the legacy field copied the actual capture day. This correction does not invalidate the retained pre-primary text.
bb5c30c5e222bf88458ccd47,John K. Delaney,https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,daa3af9a2d721cd5fe9c5c60484a221ed11857c2d87d6f06eb51262d6c255b8c,2019-02-16,,undated,analysis,,"February16 is the archive capture, not a verified first publication. The snapshot remains valid pre-primary evidence."
3dbe53e54a7850f4e082af45,John K. Delaney,https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,daa3af9a2d721cd5fe9c5c60484a221ed11857c2d87d6f06eb51262d6c255b8c,2019-02-16,,undated,analysis,,"February16 is the archive capture, not a verified first publication. The snapshot remains valid pre-primary evidence."
059072f353f9f237dac383d3,John K. Delaney,https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,daa3af9a2d721cd5fe9c5c60484a221ed11857c2d87d6f06eb51262d6c255b8c,2019-02-16,,undated,analysis,,"February16 is the archive capture, not a verified first publication. The snapshot remains valid pre-primary evidence."
16fdbcb20daf7fd7efa756de,John K. Delaney,https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,daa3af9a2d721cd5fe9c5c60484a221ed11857c2d87d6f06eb51262d6c255b8c,2019-02-16,,undated,analysis,,"February16 is the archive capture, not a verified first publication. The snapshot remains valid pre-primary evidence."
444337e16cc2132f3da8f2dc,John K. Delaney,https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,daa3af9a2d721cd5fe9c5c60484a221ed11857c2d87d6f06eb51262d6c255b8c,2019-02-16,,undated,analysis,,"February16 is the archive capture, not a verified first publication. The snapshot remains valid pre-primary evidence."
5f72588f51285a9123e7c8ee,John K. Delaney,https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,daa3af9a2d721cd5fe9c5c60484a221ed11857c2d87d6f06eb51262d6c255b8c,2019-02-16,,undated,analysis,,"February16 is the archive capture, not a verified first publication. The snapshot remains valid pre-primary evidence."
dbbc17f53f10e317f76a8aee,John K. Delaney,https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,daa3af9a2d721cd5fe9c5c60484a221ed11857c2d87d6f06eb51262d6c255b8c,2019-02-16,,undated,analysis,,"February16 is the archive capture, not a verified first publication. The snapshot remains valid pre-primary evidence."
0cc50803ecd227339863663c,John K. Delaney,https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,daa3af9a2d721cd5fe9c5c60484a221ed11857c2d87d6f06eb51262d6c255b8c,2019-02-16,,undated,analysis,,"February16 is the archive capture, not a verified first publication. The snapshot remains valid pre-primary evidence."
b1703a4cad4b21984fe4bcd3,John K. Delaney,https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,daa3af9a2d721cd5fe9c5c60484a221ed11857c2d87d6f06eb51262d6c255b8c,2019-02-16,,undated,analysis,,"February16 is the archive capture, not a verified first publication. The snapshot remains valid pre-primary evidence."
260527f589d13f2bd5f9289f,John K. Delaney,https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,daa3af9a2d721cd5fe9c5c60484a221ed11857c2d87d6f06eb51262d6c255b8c,2019-02-16,,undated,analysis,,"February16 is the archive capture, not a verified first publication. The snapshot remains valid pre-primary evidence."
