excerpt_id,speaker,race_id,election_date,topic,quote,source_url,publication_date,quote_match_locators,source_sha256,reviewed,review_method,representation_kind,representation_review_notes,document_id,role,subtopic,stance,short_exact_quote,locator,notes,canonical_speaker,review_notes,archive_url,capture_date,temporal_evidence_date,ballot_name,ballot_party,identity_resolution,identity_evidence_ids,identity_review_notes,identity_source_ids,identity_evidence_type,comparison_scope,election_timing,timing_status,evidence_status,source_id,metadata_document_id,attribution_notes,election_identity_status,source_status,source_type,metadata_publication_date,publication_month,available_by_date,source_updated_date,version_timing_qualification,candidate_scoped_locators,identity_caveat,official_election_source,official_election_source_status,certified_opponents_status,replaced_source_document_id,candidate_document_registration,source_speaker,identity_review,claim_summary,answer_context
ny24-soto-housing,Jonathan Soto,race-a865a800cc51fb1bd037,2024-06-25,housing,"front-of-the-line access to income-restricted, dignified apartments",https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link,,paragraph 215,5b16fed8fdf559e96aee818dba11b88f30846763ff43de773d4baa362a460058,false,assistant_source_review_not_independent_human_gold,policy_position,,ny24-stonewall-assembly,endorsed_candidate,equitable_lgbtq_housing_access,prioritize_access_to_restricted_income_homes,"front-of-the-line access to income-restricted, dignified apartments",paragraph 215,"Proposes priority access for marginalized residents, including LGBTQ youth and seniors, to income-restricted housing. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",Jonathan Soto,"Assistant source review; Proposes priority access for marginalized residents, including LGBTQ youth and seniors, to income-restricted housing. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",,,2024-05-01,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publisher_release_bound,,,d0b9af12b81377b7532f9500-5b16fed8fdf5,,,,candidate_questionnaire,,,2024-05-01,,,paragraph 215 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-a865a800cc51fb1bd037', 'candidate_name': 'Jonathan Soto', 'role': 'endorsed', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link', 'locator': 'paragraph 215'}",,,"Proposes priority access for marginalized residents, including LGBTQ youth and seniors, to income-restricted housing.",
ny24-benedetto-housing,Michael R. Benedetto,race-a865a800cc51fb1bd037,2024-06-25,housing,build housing that is specific to the LGBTQ community,https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link,,paragraph 219,5b16fed8fdf559e96aee818dba11b88f30846763ff43de773d4baa362a460058,false,assistant_source_review_not_independent_human_gold,policy_position,,ny24-stonewall-assembly,opponent_candidate,equitable_lgbtq_housing_access,build_group_specific_housing,build housing that is specific to the LGBTQ community,paragraph 219,"Supports LGBTQ-specific housing development. This answer does not establish opposition to other affordability approaches. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",Michael R. Benedetto,"Assistant source review; Supports LGBTQ-specific housing development. This answer does not establish opposition to other affordability approaches. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",,,2024-05-01,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publisher_release_bound,,,5addb1a314bb119eee0b6a6c-5b16fed8fdf5,,,,candidate_questionnaire,,,2024-05-01,,,paragraph 219 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-a865a800cc51fb1bd037', 'candidate_name': 'Michael R. Benedetto', 'role': 'opponent', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link', 'locator': 'paragraph 219'}",Michael Benedetto,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['ny24-stonewall-assembly'], 'notes': 'The candidate header and education-chair biography identify incumbent Michael Benedetto in Assembly82; the canonical ballot name includes his middle initial.'}",Supports LGBTQ-specific housing development. This answer does not establish opposition to other affordability approaches.,
ny24-soto-sex-work,Jonathan Soto,race-a865a800cc51fb1bd037,2024-06-25,criminal_justice,Yes,https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link,,paragraph 216,5b16fed8fdf559e96aee818dba11b88f30846763ff43de773d4baa362a460058,false,assistant_source_review_not_independent_human_gold,policy_position,,ny24-stonewall-assembly,endorsed_candidate,a8605_s4396_sex_work_decriminalization,support,Yes,paragraph 216,"Answers yes to the named sex-work decriminalization bill; the exact response is bound to its question. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",Jonathan Soto,"Assistant source review; Answers yes to the named sex-work decriminalization bill; the exact response is bound to its question. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",,,2024-05-01,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publisher_release_bound,,,d0b9af12b81377b7532f9500-5b16fed8fdf5,,,,candidate_questionnaire,,,2024-05-01,,,paragraph 216 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-a865a800cc51fb1bd037', 'candidate_name': 'Jonathan Soto', 'role': 'endorsed', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link', 'locator': 'paragraph 216'}",,,Answers yes to the named sex-work decriminalization bill; the exact response is bound to its question.,"Decriminalizes certain prostitution oBenses; amends provisions relating to prosecution of such oBenses and vacating judgments."" Yes"
ny24-benedetto-sex-work,Michael R. Benedetto,race-a865a800cc51fb1bd037,2024-06-25,criminal_justice,I am open to learning more,https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link,,paragraph 220,5b16fed8fdf559e96aee818dba11b88f30846763ff43de773d4baa362a460058,false,assistant_source_review_not_independent_human_gold,policy_position,,ny24-stonewall-assembly,opponent_candidate,a8605_s4396_sex_work_decriminalization,open_to_learning_more,I am open to learning more,paragraph 220,"Leaves support for this bill undecided and says he is open to learning more. This is not an explicit rejection of decriminalization. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",Michael R. Benedetto,"Assistant source review; Leaves support for this bill undecided and says he is open to learning more. This is not an explicit rejection of decriminalization. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",,,2024-05-01,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publisher_release_bound,,,5addb1a314bb119eee0b6a6c-5b16fed8fdf5,,,,candidate_questionnaire,,,2024-05-01,,,paragraph 220 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-a865a800cc51fb1bd037', 'candidate_name': 'Michael R. Benedetto', 'role': 'opponent', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link', 'locator': 'paragraph 220'}",Michael Benedetto,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['ny24-stonewall-assembly'], 'notes': 'The candidate header and education-chair biography identify incumbent Michael Benedetto in Assembly82; the canonical ballot name includes his middle initial.'}",Leaves support for this bill undecided and says he is open to learning more. This is not an explicit rejection of decriminalization.,"Decriminalizes certain prostitution oBenses; amends provisions relating to prosecution of such oBenses and vacating judgments."" I am open to learning more about this eSort."
ny24-soto-vice,Jonathan Soto,race-a865a800cc51fb1bd037,2024-06-25,public_safety,abolition of ICE and of NYPD Vice Squads,https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link,,paragraph 215,5b16fed8fdf559e96aee818dba11b88f30846763ff43de773d4baa362a460058,false,assistant_source_review_not_independent_human_gold,policy_position,,ny24-stonewall-assembly,endorsed_candidate,vice_squad_elimination,support,abolition of ICE and of NYPD Vice Squads,paragraph 215,"Explicitly supports abolishing NYPD Vice Squads, alongside his broader law-enforcement funding proposals. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",Jonathan Soto,"Assistant source review; Explicitly supports abolishing NYPD Vice Squads, alongside his broader law-enforcement funding proposals. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",,,2024-05-01,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publisher_release_bound,,,d0b9af12b81377b7532f9500-5b16fed8fdf5,,,,candidate_questionnaire,,,2024-05-01,,,paragraph 215 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-a865a800cc51fb1bd037', 'candidate_name': 'Jonathan Soto', 'role': 'endorsed', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link', 'locator': 'paragraph 215'}",,,"Explicitly supports abolishing NYPD Vice Squads, alongside his broader law-enforcement funding proposals.",
ny24-benedetto-vice,Michael R. Benedetto,race-a865a800cc51fb1bd037,2024-06-25,public_safety,I will support,https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link,,paragraph 221,5b16fed8fdf559e96aee818dba11b88f30846763ff43de773d4baa362a460058,false,assistant_source_review_not_independent_human_gold,policy_position,,ny24-stonewall-assembly,opponent_candidate,vice_squad_elimination,support,I will support,paragraph 221,"Affirmatively answers the Vice Squad removal question. The publisher's factual premise is not independently adopted, and this answer is not applied to the preceding separate school-policy item. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",Michael R. Benedetto,"Assistant source review; Affirmatively answers the Vice Squad removal question. The publisher's factual premise is not independently adopted, and this answer is not applied to the preceding separate school-policy item. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",,,2024-05-01,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publisher_release_bound,,,5addb1a314bb119eee0b6a6c-5b16fed8fdf5,,,,candidate_questionnaire,,,2024-05-01,,,paragraph 221 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-a865a800cc51fb1bd037', 'candidate_name': 'Michael R. Benedetto', 'role': 'opponent', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link', 'locator': 'paragraph 221'}",Michael Benedetto,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['ny24-stonewall-assembly'], 'notes': 'The candidate header and education-chair biography identify incumbent Michael Benedetto in Assembly82; the canonical ballot name includes his middle initial.'}","Affirmatively answers the Vice Squad removal question. The publisher's factual premise is not independently adopted, and this answer is not applied to the preceding separate school-policy item.","Would you support the removal of the VICE Squad, which has been found to be violent towards people in the sex trade? If no, please explain. I will support this eSort."
ny24-soto-priority,Jonathan Soto,race-a865a800cc51fb1bd037,2024-06-25,campaign_approach,"democratize our public schools, win tenant protections",https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link,,paragraph 213,5b16fed8fdf559e96aee818dba11b88f30846763ff43de773d4baa362a460058,false,assistant_source_review_not_independent_human_gold,campaign_frame,,ny24-stonewall-assembly,endorsed_candidate,stated_campaign_priorities,schools_tenants_and_public_renewables,"democratize our public schools, win tenant protections",paragraph 213,"Names school governance, tenant protection, coastal resilience and public renewables as priorities, framed around the Bronx leading rather than being marginalized. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",Jonathan Soto,"Assistant source review; Names school governance, tenant protection, coastal resilience and public renewables as priorities, framed around the Bronx leading rather than being marginalized. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",,,2024-05-01,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publisher_release_bound,,,d0b9af12b81377b7532f9500-5b16fed8fdf5,,,,candidate_questionnaire,,,2024-05-01,,,paragraph 213 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-a865a800cc51fb1bd037', 'candidate_name': 'Jonathan Soto', 'role': 'endorsed', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link', 'locator': 'paragraph 213'}",,,"Names school governance, tenant protection, coastal resilience and public renewables as priorities, framed around the Bronx leading rather than being marginalized.",
ny24-benedetto-priority,Michael R. Benedetto,race-a865a800cc51fb1bd037,2024-06-25,campaign_approach,I believe my record speaks for itself.,https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link,,paragraph 218,5b16fed8fdf559e96aee818dba11b88f30846763ff43de773d4baa362a460058,false,assistant_source_review_not_independent_human_gold,campaign_frame,,ny24-stonewall-assembly,opponent_candidate,stated_campaign_priorities,governing_record_and_accessibility,I believe my record speaks for itself.,paragraph 218,"Answers the priority question by emphasizing his record and accessibility; the surrounding biography lists education aid, local healthcare and infrastructure work. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",Michael R. Benedetto,"Assistant source review; Answers the priority question by emphasizing his record and accessibility; the surrounding biography lists education aid, local healthcare and infrastructure work. Named candidate sections in Stonewall's original public 2024 Assembly questionnaire compilation. The publisher's May1 revised release links the exact file and supplies a conservative pre-primary availability bound, not an invented PDF publication day. PDF extraction maps some ligatures imperfectly; exact source spans are retained and summaries paraphrase without silently changing raw text. Answers, not publisher prompts or endorsement lists, supply policy evidence.",,,2024-05-01,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publisher_release_bound,,,5addb1a314bb119eee0b6a6c-5b16fed8fdf5,,,,candidate_questionnaire,,,2024-05-01,,,paragraph 218 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-a865a800cc51fb1bd037', 'candidate_name': 'Michael R. Benedetto', 'role': 'opponent', 'election_date': '2024-06-25', 'source_type': 'candidate_questionnaire', 'publication_date': None, 'source_url': 'https://drive.google.com/file/d/1sW1XWjjvfK1AptC5JWB9Y60_NgtoTpwp/view?usp=drive_link', 'locator': 'paragraph 218'}",Michael Benedetto,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['ny24-stonewall-assembly'], 'notes': 'The candidate header and education-chair biography identify incumbent Michael Benedetto in Assembly82; the canonical ballot name includes his middle initial.'}","Answers the priority question by emphasizing his record and accessibility; the surrounding biography lists education aid, local healthcare and infrastructure work.",
ny24-huntley-tenant-protection,Eon Tyrell Huntley,race-017fe96eb07366f790ea,2024-06-25,housing,fight to protect renters,https://www.brooklynpaper.com/brooklyns-56th-assembly-district-race-heats-up-as-progressive-newcomer-challenges-incumbent/,2024-06-24,paragraph 115,1949be96ea45130209df30d57be94afd38105d0278de8eb95b51f293e86fe197,false,assistant_source_review_not_independent_human_gold,policy_position,,ny24-huntley,endorsed_candidate,tenant_protection_commitment,support,fight to protect renters,paragraph 115,"Explicitly commits to protecting renters in his candidate statement, without specifying a complete enforcement mechanism in this passage. Direct candidate statement supplied to Brooklyn Paper on the day before the primary. Reporter descriptions of the opponent's positions and donor-based inferences are not used as her speech.",Eon Tyrell Huntley,"Assistant source review; Explicitly commits to protecting renters in his candidate statement, without specifying a complete enforcement mechanism in this passage. Direct candidate statement supplied to Brooklyn Paper on the day before the primary. Reporter descriptions of the opponent's positions and donor-based inferences are not used as her speech.",,,2024-06-24,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publication_date,,,6ae78fd31636b92711c5a30a-1949be96ea45,,,,candidate_statement,,,,2024-06-24,,paragraph 115 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-017fe96eb07366f790ea', 'candidate_name': 'Eon Tyrell Huntley', 'role': 'endorsed', 'election_date': '2024-06-25', 'source_type': 'candidate_statement', 'publication_date': '2024-06-24', 'source_url': 'https://www.brooklynpaper.com/brooklyns-56th-assembly-district-race-heats-up-as-progressive-newcomer-challenges-incumbent/', 'locator': 'paragraph 115'}",Eon Huntley,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['ny24-huntley'], 'notes': 'The source identifies Eon Huntley as the2024 Assembly56 challenger; the canonical ballot name includes Tyrell. The quoted statement is expressly supplied by Huntley to the publisher.'}","Explicitly commits to protecting renters in his candidate statement, without specifying a complete enforcement mechanism in this passage.",
ny24-zinerman-tenant-protection,Stefani L. Zinerman,race-017fe96eb07366f790ea,2024-06-25,housing,make sure that our tenants are protected,https://amsterdamnews.com/news/2024/05/02/am-stefani-zinerman-tenants-demand-more-fair-housing/,2024-05-02,paragraph 221,547a42a7294e9e687d699c36190b4c3ae5dbb26cacc7928ebd1dced4b47030d8,false,assistant_source_review_not_independent_human_gold,policy_position,,ny24-zinerman,opponent_candidate,tenant_protection_commitment,support,make sure that our tenants are protected,paragraph 221,"Commits to protecting tenants and proposes receivership of persistently violating buildings, directing rents toward repairs. Direct press-conference quotation in Amsterdam News. Other attendees' words are excluded. The proposed receivership mechanism is attributed rather than treated as an enacted legal rule.",Stefani L. Zinerman,"Assistant source review; Commits to protecting tenants and proposes receivership of persistently violating buildings, directing rents toward repairs. Direct press-conference quotation in Amsterdam News. Other attendees' words are excluded. The proposed receivership mechanism is attributed rather than treated as an enacted legal rule.",,,2024-05-02,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publication_date,,,beab9cdc77bd86eec1c25d0f-ff0273ec30d6,,,,candidate_press_conference,,,,2024-05-02,,paragraph 221 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-017fe96eb07366f790ea', 'candidate_name': 'Stefani L. Zinerman', 'role': 'opponent', 'election_date': '2024-06-25', 'source_type': 'candidate_press_conference', 'publication_date': '2024-05-02', 'source_url': 'https://amsterdamnews.com/news/2024/05/02/am-stefani-zinerman-tenants-demand-more-fair-housing/', 'locator': 'paragraph 221'}",Stefani Zinerman,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['ny24-zinerman'], 'notes': 'The article identifies Assemblymember Stefani Zinerman and her Bed-Stuy district at a2024 housing event, matching the canonical candidate with middle initial.'}","Commits to protecting tenants and proposes receivership of persistently violating buildings, directing rents toward repairs.",
ny24-huntley-funding,Eon Tyrell Huntley,race-017fe96eb07366f790ea,2024-06-25,campaign_approach,I do not take any money from real estate developers,https://www.brooklynpaper.com/brooklyns-56th-assembly-district-race-heats-up-as-progressive-newcomer-challenges-incumbent/,2024-06-24,paragraph 115,1949be96ea45130209df30d57be94afd38105d0278de8eb95b51f293e86fe197,false,assistant_source_review_not_independent_human_gold,campaign_frame,,ny24-huntley,endorsed_candidate,campaign_donations_and_accountability,reject_selected_industry_money,I do not take any money from real estate developers,paragraph 115,"Presents refusal of real-estate, charter-school and pro-war-interest money as part of his accountability message. This is a stated campaign commitment, not an independent finance audit or proof of his opponent's positions. Direct candidate statement supplied to Brooklyn Paper on the day before the primary. Reporter descriptions of the opponent's positions and donor-based inferences are not used as her speech.",Eon Tyrell Huntley,"Assistant source review; Presents refusal of real-estate, charter-school and pro-war-interest money as part of his accountability message. This is a stated campaign commitment, not an independent finance audit or proof of his opponent's positions. Direct candidate statement supplied to Brooklyn Paper on the day before the primary. Reporter descriptions of the opponent's positions and donor-based inferences are not used as her speech.",,,2024-06-24,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publication_date,,,6ae78fd31636b92711c5a30a-1949be96ea45,,,,candidate_statement,,,,2024-06-24,,paragraph 115 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-017fe96eb07366f790ea', 'candidate_name': 'Eon Tyrell Huntley', 'role': 'endorsed', 'election_date': '2024-06-25', 'source_type': 'candidate_statement', 'publication_date': '2024-06-24', 'source_url': 'https://www.brooklynpaper.com/brooklyns-56th-assembly-district-race-heats-up-as-progressive-newcomer-challenges-incumbent/', 'locator': 'paragraph 115'}",Eon Huntley,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['ny24-huntley'], 'notes': 'The source identifies Eon Huntley as the2024 Assembly56 challenger; the canonical ballot name includes Tyrell. The quoted statement is expressly supplied by Huntley to the publisher.'}","Presents refusal of real-estate, charter-school and pro-war-interest money as part of his accountability message. This is a stated campaign commitment, not an independent finance audit or proof of his opponent's positions.",
ny24-huntley-public-services,Eon Tyrell Huntley,race-017fe96eb07366f790ea,2024-06-25,education,free childcare and free CUNY,https://www.brooklynpaper.com/brooklyns-56th-assembly-district-race-heats-up-as-progressive-newcomer-challenges-incumbent/,2024-06-24,paragraph 115,1949be96ea45130209df30d57be94afd38105d0278de8eb95b51f293e86fe197,false,assistant_source_review_not_independent_human_gold,policy_position,,ny24-huntley,endorsed_candidate,free_public_college,support,free childcare and free CUNY,paragraph 115,"Explicitly supports free CUNY and free childcare, alongside fuller public-school funding. No opposing Zinerman education position is inferred from missing evidence. Direct candidate statement supplied to Brooklyn Paper on the day before the primary. Reporter descriptions of the opponent's positions and donor-based inferences are not used as her speech.",Eon Tyrell Huntley,"Assistant source review; Explicitly supports free CUNY and free childcare, alongside fuller public-school funding. No opposing Zinerman education position is inferred from missing evidence. Direct candidate statement supplied to Brooklyn Paper on the day before the primary. Reporter descriptions of the opponent's positions and donor-based inferences are not used as her speech.",,,2024-06-24,,,canonical_registry_and_cached_source_association,,,,,democratic_primary,past_scheduled_date,verified_publication_date,,,6ae78fd31636b92711c5a30a-1949be96ea45,,,,candidate_statement,,,,2024-06-24,,paragraph 115 reviewed quotation,Canonical registry role and retained candidate-source association; not a new independent ballot certification.,https://results.elections.ny.gov/,resolution_verified,corpus_candidate_set,,"{'race_id': 'race-017fe96eb07366f790ea', 'candidate_name': 'Eon Tyrell Huntley', 'role': 'endorsed', 'election_date': '2024-06-25', 'source_type': 'candidate_statement', 'publication_date': '2024-06-24', 'source_url': 'https://www.brooklynpaper.com/brooklyns-56th-assembly-district-race-heats-up-as-progressive-newcomer-challenges-incumbent/', 'locator': 'paragraph 115'}",Eon Huntley,"{'status': 'accepted_reviewed_source_alias', 'evidence_document_ids': ['ny24-huntley'], 'notes': 'The source identifies Eon Huntley as the2024 Assembly56 challenger; the canonical ballot name includes Tyrell. The quoted statement is expressly supplied by Huntley to the publisher.'}","Explicitly supports free CUNY and free childcare, alongside fuller public-school funding. No opposing Zinerman education position is inferred from missing evidence.",
