kind,record_id,year,candidate,race_ids,issue,source_url,detail
chapter_year,rec5oCB3pkgeeCu3c-2022,2022,,,not_searched,,Kern County: additional_archive_review_needed
chapter_year,rec6LaSDWauZxCKEx-2022,2022,,,not_searched,,Southern Illinois: additional_archive_review_needed
chapter_year,rec6sYU5bjE8ZUFdT-2022,2022,,,not_searched,,Greater Lafayette: additional_archive_review_needed
chapter_year,rec7AQSLf28mV3Z9L-2022,2022,,,not_searched,,San Juan County: additional_archive_review_needed
chapter_year,rec7NHEEDIalwfwe3-2022,2022,,,not_searched,,Central Iowa: url_index_searched_content_review_pending
chapter_year,rec7sks6OHL9j2ndi-2022,2022,,,not_searched,,San Luis Obispo: additional_archive_review_needed
chapter_year,rec7vaxdzZPUTcJNx-2022,2022,,,not_searched,,Austin: additional_archive_review_needed
chapter_year,rec7wqm3T5lsvYHLN-2022,2022,,,not_searched,,Palm Beach & Treasure Coast: website_or_archive_retry_needed
chapter_year,rec80l0tuw3FTXClQ-2022,2022,,,not_searched,,Frederick: website_or_archive_retry_needed
chapter_year,rec9LalyLytHwNH8l-2022,2022,,,not_searched,,St. Cloud: url_index_searched_content_review_pending
chapter_year,rec9riR6XgalnXCFf-2022,2022,,,not_searched,,Philadelphia: additional_archive_review_needed
chapter_year,recAMEFt6zcivHblv-2022,2022,,,not_searched,,Whatcom County: url_index_searched_content_review_pending
chapter_year,recASnFYm5isBZEGa-2022,2022,,,not_searched,,Yolo County: official_social_account_pending
chapter_year,recAUaAhUpNG7vDdz-2022,2022,,,found_unverified,https://web.archive.org/web/20220125164038id_/https://actionnetwork.org/campaigns/safe-elections-for-all/ | https://web.archive.org/web/20220214211825id_/https://actionnetwork.org/campaigns/election-protection-2022-campaign | https://web.archive.org/web/20220404171006id_/https://actionnetwork.org/campaigns/ask-your-may-2022-candidates | https://web.archive.org/web/20220622173507id_/https://actionnetwork.org/campaigns/marcela-mitaynes-re-election-canvassing/ | https://web.archive.org/web/20220626014534id_/https://actionnetwork.org/campaigns/unions-nsw-by-election-calls-sign-up | https://web.archive.org/web/20220626025044id_/https://actionnetwork.org/campaigns/unions-nsw-federal-election-secret-tactic-briefings | https://web.archive.org/web/20220819002315id_/https://actionnetwork.org/campaigns/derek-marshall-general-election-field-kick-off | https://web.archive.org/web/20220819024357id_/https://actionnetwork.org/campaigns/stroud-district-council-elections-2020-action-days | https://web.archive.org/web/20221208221037id_/https://actionnetwork.org/campaigns/elect-pro-housing-candidates-in-mountain-view,Catawba Valley: chapter_site_or_wayback
chapter_year,recAZ1yx859goSomI-2022,2022,,,not_searched,,South New Jersey: url_index_searched_content_review_pending
chapter_year,recAZzY3jqCBe7alk-2022,2022,,,not_searched,,Pasco-Hernando: url_index_searched_content_review_pending
chapter_year,recArsS1ZGvWe0FwT-2022,2022,,,found_unverified,https://web.archive.org/web/20220930171113id_/http://www.corpuschristidsa.org/2022-election.html,Corpus Christi: chapter_site_or_wayback
chapter_year,recBfwrqg9wJFtliS-2022,2022,,,not_searched,,Savannah: url_index_searched_content_review_pending
chapter_year,recBlZviC59yKt1hj-2022,2022,,,found_unverified,https://dsasf.org/a-socialist-answer-to-housing/ | https://dsasf.org/committing-to-black-liberation-in-february/ | https://dsasf.org/convention-recap/ | https://dsasf.org/for-a-better-dsa-sf-%f0%9f%8c%b9/ | https://dsasf.org/people-first/ | https://web.archive.org/web/20221011224104id_/https://dsasf.org/dsa-sf-voter-guide/ | https://web.archive.org/web/20221225192539id_/https://dsasf.org/dsa-sf-chapter-statement-on-proposed-national-dsa-bernie-sanders-endorsement/,San Francisco: chapter_site_or_wayback
chapter_year,recBruNtTZ2dP0LS1-2022,2022,,,not_searched,,West Sound: url_index_searched_content_review_pending
chapter_year,recBxjzQytuNKUJ8c-2022,2022,,,not_searched,,Charleston: url_index_searched_content_review_pending
chapter_year,recC4gGFQp68I9ZEO-2022,2022,,,not_searched,,Saginaw Bay: official_social_account_pending
chapter_year,recCKHvj3ZkcUIvZt-2022,2022,,,not_searched,,Charlottesville: additional_archive_review_needed
chapter_year,recCN9kXq7rgCbQnT-2022,2022,,,not_searched,,Asheville: url_index_searched_content_review_pending
chapter_year,recCSjawdtlnyHEUk-2022,2022,,,not_searched,,Lincoln: additional_archive_review_needed
chapter_year,recCTbOG5pJWNaJDI-2022,2022,,,not_searched,,Bloomington Indiana: additional_archive_review_needed
chapter_year,recCcEM7Z3Ch8IR0X-2022,2022,,,not_searched,,Tucson: url_index_searched_content_review_pending
chapter_year,recCpjebJwfi4ED9m-2022,2022,,,not_searched,,Central Oregon: url_index_searched_content_review_pending
chapter_year,recCqWfZhgS1Y8uxk-2022,2022,,,not_searched,,Humboldt: url_index_searched_content_review_pending
chapter_year,recCv4y32xEJoTNiO-2022,2022,,,not_searched,,Lawrence: additional_archive_review_needed
chapter_year,recCzuMVhZWc8o0Uc-2022,2022,,,found_unverified,https://web.archive.org/web/20220526071411id_/https://syracusedsa.org/tag/elections/ | https://web.archive.org/web/20220526075114id_/https://syracusedsa.org/category/committees/electoral/ | https://web.archive.org/web/20220628060419id_/https://syracusedsa.org/syrdsacon22/candidates/,Syracuse: chapter_site_or_wayback
chapter_year,recD9h4FSEzw49xz8-2022,2022,,,not_searched,,Shasta County: official_social_account_pending
chapter_year,recDXW5domMEJaGqg-2022,2022,,,not_searched,,Wheeling: official_social_account_pending
chapter_year,recDdctKgxkxTpMF7-2022,2022,,,not_searched,,Berkshires: url_index_searched_content_review_pending
chapter_year,recDqUY8FTOw7paGw-2022,2022,,,found_unverified,https://quadcitiesdsa.org/2022/02/20/qcdsa-the-qctimes-and-thurgood-brooks/,Quad Cities: chapter_site_or_wayback
chapter_year,recE70HfoWMXK7EHj-2022,2022,,,not_searched,,Southern Oregon: additional_archive_review_needed
chapter_year,recEYF0KJQVTKODyP-2022,2022,,,not_searched,,Bluegrass: url_index_searched_content_review_pending
chapter_year,recFRo3zrK63olOPh-2022,2022,,,not_searched,,Evansville Riverbend: official_social_account_pending
chapter_year,recFSAI0PS4bMYFeA-2022,2022,,,not_searched,,Ithaca: url_index_searched_content_review_pending
chapter_year,recFTpaCAViJxbIE5-2022,2022,,,not_searched,,Nine Tribes Area: additional_archive_review_needed
chapter_year,recFYJOYDeA0EYqnO-2022,2022,,,not_searched,,Albuquerque: url_index_searched_content_review_pending
chapter_year,recFbDlozToNgtm8d-2022,2022,,,not_searched,,Land of Lincoln: official_social_account_pending
chapter_year,recFlx4ORu1RH5pEV-2022,2022,,,not_searched,,Tampa: url_index_searched_content_review_pending
chapter_year,recFz45vphORHK1Dm-2022,2022,,,found_unverified,https://central.dsanj.org/endorsing-enforcing-railroad-workers-right-to-strike/,Central New Jersey: chapter_site_or_wayback
chapter_year,recG0AfdLPXQ117AV-2022,2022,,,not_searched,,Omaha: additional_archive_review_needed
chapter_year,recGBEQ1Jzhgg5CCU-2022,2022,,,not_searched,,Fort Worth: official_social_account_pending
chapter_year,recGHdSb41i1tYtWk-2022,2022,,,not_searched,,Heart of Iowa: url_index_searched_content_review_pending
chapter_year,recGOEn6TMfwZniSY-2022,2022,,,not_searched,,Scioto Valley: additional_archive_review_needed
chapter_year,recGwgmQTIF0Hz0Ym-2022,2022,,,not_searched,,Arkansas Valley: official_social_account_pending
chapter_year,recHL0sCpfMTFSKVH-2022,2022,,,not_searched,,Richmond: url_index_searched_content_review_pending
chapter_year,recHL2g7b2xAFii3I-2022,2022,,,not_searched,,Oklahoma City: additional_archive_review_needed
chapter_year,recHa3LuQePOlurGF-2022,2022,,,not_searched,,River Region: url_index_searched_content_review_pending
chapter_year,recHocT4UDAoXZ3S5-2022,2022,,,not_searched,,Chippewa Valley: additional_archive_review_needed
chapter_year,recHpDq1gXwsb2MyJ-2022,2022,,,not_searched,,O'ahu: url_index_searched_content_review_pending
chapter_year,recHz4bv3iDXCqjP6-2022,2022,,,not_searched,,River Valley: website_or_archive_retry_needed
chapter_year,recI6qK6j0B29VyIL-2022,2022,,,not_searched,,Lakefront: url_index_searched_content_review_pending
chapter_year,recI72439exLqogyy-2022,2022,,,not_searched,,Broward County: website_or_archive_retry_needed
chapter_year,recIAykw966oo5dI0-2022,2022,,,not_searched,,Dayton-Miami Valley: additional_archive_review_needed
chapter_year,recIZudVm6B3o5tAN-2022,2022,,,not_searched,,Northwest Arkansas: additional_archive_review_needed
chapter_year,recIqxpKzSuMOBIYd-2022,2022,,,not_searched,,Tulsa: official_social_account_pending
chapter_year,recJ0MEIEPUDiMCfs-2022,2022,,,not_searched,,Orlando: url_index_searched_content_review_pending
chapter_year,recJ9hP2ah69IisXt-2022,2022,,,found_unverified,https://milwaukee.dsawi.org/building-blocks-of-socialism-part-3/ | https://milwaukee.dsawi.org/despite-clarity-of-community-voices-board-of-supervisors-delays-county-jail-and-hoc-communication-reform-at-the-start-of-black-history-month/ | https://milwaukee.dsawi.org/milwaukee-county-board-of-supervisors-must-approve-abortion-referendum-on-november-ballot/ | https://milwaukee.dsawi.org/milwaukee-democratic-socialists-of-america-announces-socialist-slate-for-milwaukee-county-board-of-supervisors/ | https://milwaukee.dsawi.org/resources/endorsements/ | https://milwaukee.dsawi.org/socialists-juan-miguel-martinez-and-eric-rorholm-make-it-through-the-primary/ | https://milwaukee.dsawi.org/socialists-win-in-milwaukee/ | https://milwaukee.dsawi.org/statement-on-wasserman-signs-and-rental-properties/ | https://milwaukee.dsawi.org/supervisor-candidate-eric-rorholm-statement-on-misspelled-name-on-ballots/,Milwaukee: verified_endorsement_not_exhaustive_census
chapter_year,recJJ2eQgDwgQVLAR-2022,2022,,,not_searched,,Phoenix: url_index_searched_content_review_pending
chapter_year,recJs8BRzkSV5yDbN-2022,2022,,,found_unverified,https://twinportsdsa.org/electoral,Twin Ports: verified_endorsement_not_exhaustive_census
chapter_year,recJuZsNGD41j4umw-2022,2022,,,not_searched,,Piedmont Triad: url_index_searched_content_review_pending
chapter_year,recJzf90kikpXO0DT-2022,2022,,,not_searched,,Long Island: additional_archive_review_needed
chapter_year,recK31k3aZJA2QE3p-2022,2022,,,found_unverified,https://portlanddsa.org/farrah-chaichi/ | https://web.archive.org/web/20221202004436id_/https://portlanddsa.org/portland-dsa-endorsement-of-portland-city-charter-reform/,Portland: chapter_site_or_wayback
chapter_year,recKGSp2UlG6V0tOG-2022,2022,,,not_searched,,Palouse: additional_archive_review_needed
chapter_year,recKNkHw48qsmAbx9-2022,2022,,,not_searched,,Athens Area: url_index_searched_content_review_pending
chapter_year,recKUDCwfT4yxflU6-2022,2022,,,not_searched,,Leon County: additional_archive_review_needed
chapter_year,recLWOuFtRtCelnEh-2022,2022,,,not_searched,,Southeast Idaho: url_index_searched_content_review_pending
chapter_year,recLfgG6ydn0IPFpY-2022,2022,,,not_searched,,Greater Baltimore: additional_archive_review_needed
chapter_year,recLsbjhFWix57m4q-2022,2022,,,found_unverified,https://www.sanantoniodsa.org/publications/nov-8-2022-voter-guide,San Antonio: chapter_site_or_wayback
chapter_year,recLsm5463dxWKcks-2022,2022,,,found_unverified,https://saltlakedsa.org/about/bylaws/ | https://saltlakedsa.org/banners/starbucks-workers/,Salt Lake: chapter_site_or_wayback
chapter_year,recLvs3LzaQQNjlIA-2022,2022,,,not_searched,,West Suburban Illinois: additional_archive_review_needed
chapter_year,recM9oJzvTBqHfg05-2022,2022,,,not_searched,,Long Beach: url_index_searched_content_review_pending
chapter_year,recMAZ4MvcNtzlkbp-2022,2022,,,not_searched,,Metro Cincinnati & Northern Kentucky: url_index_searched_content_review_pending
chapter_year,recN0F7EofeEi2sVK-2022,2022,,,found_unverified,https://www.mainedsa.org/ | https://www.mainedsa.org/maine-dsa-campaigns-and-projects/ | https://www.mainedsa.org/maine-dsa-member-handbook/,Maine: chapter_site_or_wayback
chapter_year,recN0QSja5PaHFtet-2022,2022,,,not_searched,,Northwest Montana: additional_archive_review_needed
chapter_year,recNdPpnEmU5i1xZn-2022,2022,,,not_searched,,Atlanta: url_index_searched_content_review_pending
chapter_year,recO9nU4WGL5t7qbf-2022,2022,,,not_searched,,Northwest Ohio: additional_archive_review_needed
chapter_year,recOGcJgoHsY9bqcc-2022,2022,,,not_searched,,Santa Barbara: url_index_searched_content_review_pending
chapter_year,recPOWfJ8wPNcdSes-2022,2022,,,not_searched,,Owensboro: additional_archive_review_needed
chapter_year,recPS62K0hzPKiUYN-2022,2022,,,not_searched,,Bowling Green: additional_archive_review_needed
chapter_year,recQ0XbRWCvOpu5HM-2022,2022,,,not_searched,,Northern Colorado: additional_archive_review_needed
chapter_year,recQ3VOBLDmZQHLQw-2022,2022,,,not_searched,,Pinellas County: url_index_searched_content_review_pending
chapter_year,recQA9bwED4075itz-2022,2022,,,not_searched,,Central Mississippi: additional_archive_review_needed
chapter_year,recQCD4gvpqQv9PMU-2022,2022,,,not_searched,,Boise: url_index_searched_content_review_pending
chapter_year,recQQgAazXgKTRhfU-2022,2022,,,not_searched,,Emerald Coast: additional_archive_review_needed
chapter_year,recQfa3YHAw48GMoX-2022,2022,,,not_searched,,Salem: url_index_searched_content_review_pending
chapter_year,recQj7rjB9I8F1MDP-2022,2022,,,found_unverified,https://web.archive.org/web/20230822001846id_/https://north.dsanj.org/2022/05/electoral-work-past-and-future/ | https://web.archive.org/web/20230822003119id_/https://north.dsanj.org/2022/05/nnjdsa-will-soon-see-our-candidates-win/ | https://web.archive.org/web/20230823194640id_/https://north.dsanj.org/2022/05/nnjdsa-will-soon-see-our-candidates-win/feed/,North New Jersey: chapter_site_or_wayback
chapter_year,recQpiidcsftIPsZ0-2022,2022,,,not_searched,,Big Island: official_social_account_pending
chapter_year,recQxboVdYCfhycxy-2022,2022,,,not_searched,,Tacoma & Pierce County: additional_archive_review_needed
chapter_year,recROx1PBZD5Vk7xh-2022,2022,,,found_unverified,https://web.archive.org/web/20221205151259id_/https://dsasantacruz.org/articles/nov-2022-santa-cruz-voter-guide/,Santa Cruz: chapter_site_or_wayback
chapter_year,recRTJQYunAdrPlKS-2022,2022,,,not_searched,,Rochester: additional_archive_review_needed
chapter_year,recRnRBOtlahzPwKw-2022,2022,,,not_searched,,Walla Walla Valley: official_social_account_pending
chapter_year,recS5VGHYFMUxmiky-2022,2022,,,not_searched,,Southwest Michigan: additional_archive_review_needed
chapter_year,recSTEJSiMiuHtMlA-2022,2022,,,not_searched,,Cadillac: official_social_account_pending
chapter_year,recSleokYJqguQEBD-2022,2022,,,not_searched,,Pensacola: url_index_searched_content_review_pending
chapter_year,recStYD9pu2XW75YV-2022,2022,,,not_searched,,Upper Peninsula: official_social_account_pending
chapter_year,recT5KhYcENaxjjP8-2022,2022,,,not_searched,,Centre County: official_social_account_pending
chapter_year,recT7i50C14XuejrN-2022,2022,,,not_searched,,Mahoning Valley: url_index_searched_content_review_pending
chapter_year,recTJk4yuSlHV95UK-2022,2022,,,not_searched,,Fort Wayne: additional_archive_review_needed
chapter_year,recTQ7GGGPoQwoxga-2022,2022,,,not_searched,,Cedar Rapids: official_social_account_pending
chapter_year,recTt8anyI4k48Mj5-2022,2022,,,not_searched,,South Central PA: url_index_searched_content_review_pending
chapter_year,recUDExPL4JiGEztp-2022,2022,,,not_searched,,Paso del Norte: official_social_account_pending
chapter_year,recUS1y5dyWBgOMlU-2022,2022,,,not_searched,,Shenandoah Valley: official_social_account_pending
chapter_year,recUThoJ9hyjz5yjQ-2022,2022,,,not_searched,,Central Wisconsin: official_social_account_pending
chapter_year,recVkxNJL0pZJd2Io-2022,2022,,,not_searched,,Charlotte Metro: url_index_searched_content_review_pending
chapter_year,recW3tPzmy1ZGk2Se-2022,2022,,,not_searched,,Concho Valley: additional_archive_review_needed
chapter_year,recW4bI95Z7XL3NFO-2022,2022,,,not_searched,,Grand Rapids: additional_archive_review_needed
chapter_year,recW9PDIGyFL6BWOE-2022,2022,,,not_searched,,Middle Tennessee: additional_archive_review_needed
chapter_year,recWBJRC7gEioyULO-2022,2022,,,not_searched,,Baton Rouge: url_index_searched_content_review_pending
chapter_year,recWNaLkhH8fqjhlT-2022,2022,,,not_searched,,Mesa County: official_social_account_pending
chapter_year,recWZOlBPS27UNYrF-2022,2022,,,not_searched,,Coulee Region: url_index_searched_content_review_pending
chapter_year,recWi4jTHgukTFasy-2022,2022,,,not_searched,,North Mississippi: additional_archive_review_needed
chapter_year,recXKeQY2VM2wkwsS-2022,2022,,,not_searched,,Isabella County: official_social_account_pending
chapter_year,recXWCW4tt6mYABG3-2022,2022,,,not_searched,,Volusia: official_social_account_pending
chapter_year,recXkWXpt6VdXu1ia-2022,2022,,,not_searched,,Upper Valley: url_index_searched_content_review_pending
chapter_year,recXsfT8mmJNZoTBB-2022,2022,,,not_searched,,Denver: additional_archive_review_needed
chapter_year,recYXFf0UYitkSJpT-2022,2022,,,not_searched,,Champaign-Urbana: url_index_searched_content_review_pending
chapter_year,recYcoo13kE8CwRo3-2022,2022,,,not_searched,,Salina: official_social_account_pending
chapter_year,recZ8NV1XsHKSYBsn-2022,2022,,,not_searched,,Western Montana: additional_archive_review_needed
chapter_year,recZEmQ3fZ8C96hFj-2022,2022,,,not_searched,,Olympia: additional_archive_review_needed
chapter_year,recZdqGGhK7ZwdLwu-2022,2022,,,not_searched,,North Texas: official_social_account_pending
chapter_year,recaZNZNI4KzF2ifo-2022,2022,,,not_searched,,Mid-Hudson Valley: additional_archive_review_needed
chapter_year,recabufgzhuk7SsaH-2022,2022,,,not_searched,,Mid-Missouri: url_index_searched_content_review_pending
chapter_year,recadsEzmxY7VgYTq-2022,2022,,,not_searched,,Joplin Area: official_social_account_pending
chapter_year,recaeO2dxjbqDPad7-2022,2022,,,not_searched,,Shreveport-Bossier: additional_archive_review_needed
chapter_year,recazL76LSPDpqjno-2022,2022,,,not_searched,,Maui: additional_archive_review_needed
chapter_year,recbKyFRy973PJzEv-2022,2022,,,not_searched,,Cape Cod: website_or_archive_retry_needed
chapter_year,recbnM3xYrEO0MDBF-2022,2022,,,not_searched,,Lubbock: additional_archive_review_needed
chapter_year,recbxU9HH2MzBiQFu-2022,2022,,,not_searched,,Louisville: url_index_searched_content_review_pending
chapter_year,recc3qYuezOuNq4MR-2022,2022,,,not_searched,,Southern Mississippi: additional_archive_review_needed
chapter_year,recc9NkvIp5HLQ1yp-2022,2022,,,not_searched,,Lehigh Valley: url_index_searched_content_review_pending
chapter_year,reccdrhmClCQ2CW1Q-2022,2022,,,not_searched,,Triangle: url_index_searched_content_review_pending
chapter_year,recctY4m66GPHpzR9-2022,2022,,,not_searched,,Skagit County: official_social_account_pending
chapter_year,reccvfwbAsEZHpPfh-2022,2022,,,not_searched,,The Shoals: official_social_account_pending
chapter_year,recd0uy3rr1Bgw9wI-2022,2022,,,not_searched,,Southeastern Oklahoma: additional_archive_review_needed
chapter_year,recdP6i0tJkEEiTJo-2022,2022,,,not_searched,,Southern New Hampshire: additional_archive_review_needed
chapter_year,recdQwlYzhFjozDeh-2022,2022,,,not_searched,,Flagstaff: additional_archive_review_needed
chapter_year,receJ6YiRwditqBs4-2022,2022,,,not_searched,,Stillwater: additional_archive_review_needed
chapter_year,receKu5umjfkE8oAp-2022,2022,,,not_searched,,Southeast Kansas: additional_archive_review_needed
chapter_year,receSr2shnbuFhGIT-2022,2022,,,not_searched,,Flint Hills: additional_archive_review_needed
chapter_year,receh0P922XmUr6tX-2022,2022,,,not_searched,,Chattanooga: url_index_searched_content_review_pending
chapter_year,recfAwAuIcuJvCEBN-2022,2022,,,not_searched,,Space Coast: url_index_searched_content_review_pending
chapter_year,recfbo03dGTTwdruW-2022,2022,,,not_searched,,Boulder: additional_archive_review_needed
chapter_year,recffSbqrnjqJxBPs-2022,2022,,,not_searched,,Ozarks: official_social_account_pending
chapter_year,recgMgxwGYNONC8Ax-2022,2022,,,found_unverified,https://dsaneworleans.org/2025/05/30/solidarity-means-action-may-30-2025/,New Orleans: verified_endorsement_not_exhaustive_census
chapter_year,recglapUaL0faNba5-2022,2022,,,not_searched,,Marion County: official_social_account_pending
chapter_year,rechH1FpOL2WCgutW-2022,2022,,,not_searched,,Northwest Indiana: url_index_searched_content_review_pending
chapter_year,rechbyY2P8QhIF3DO-2022,2022,,,not_searched,,Northern Nevada: additional_archive_review_needed
chapter_year,rechl5HCvitYdOGsy-2022,2022,,,not_searched,,Northern Illinois: additional_archive_review_needed
chapter_year,reci8e1tYK3NymV4N-2022,2022,,,found_unverified,https://troydsa.org/endorsement/ | https://web.archive.org/web/20221004223858id_/https://troydsa.org/endorsement/,Troy: chapter_site_or_wayback
chapter_year,reciA8xwGUpW0MiZk-2022,2022,,,not_searched,,Huron Valley: url_index_searched_content_review_pending
chapter_year,reciHswHKOYjwYIT7-2022,2022,,,not_searched,,Central Sierra Foothills: official_social_account_pending
chapter_year,recj6j8cUEqNSL0vs-2022,2022,,,found_unverified,https://web.archive.org/web/20220817221805id_/http://tidewaterdsa.com/endorsements-2/,Tidewater: chapter_site_or_wayback
chapter_year,recjNl5JK3NYyhMRU-2022,2022,,,not_searched,,Southern Maryland: url_index_searched_content_review_pending
chapter_year,recjqr2K3aEywVhg4-2022,2022,,,not_searched,,New River Valley: url_index_searched_content_review_pending
chapter_year,recjr6SITxRfPKCFq-2022,2022,,,not_searched,,Northwest Georgia: additional_archive_review_needed
chapter_year,recjs7DiralNILEgj-2022,2022,,,found_unverified,https://pghdsa.org/2022/05/26/pittsburgh-dsa-statement-on-the-bdswg-and-the-npc/,Pittsburgh: chapter_site_or_wayback
chapter_year,recjxGC0xL0h7BptA-2022,2022,,,not_searched,,Wooster: official_social_account_pending
chapter_year,reck5iOPvimUvgqOs-2022,2022,,,not_searched,,Inland Empire: url_index_searched_content_review_pending
chapter_year,reckca2oZB7IvRSJw-2022,2022,,,not_searched,,Middle Georgia: additional_archive_review_needed
chapter_year,reckm1enHokOuFlIg-2022,2022,,,not_searched,,Spokane: official_social_account_pending
chapter_year,recl787Sb1leMilEi-2022,2022,,,not_searched,,Southern Idaho: official_social_account_pending
chapter_year,reclMP28fLu46kFEC-2022,2022,,,not_searched,,Wichita: url_index_searched_content_review_pending
chapter_year,reclWgFXcQwk81MUH-2022,2022,,,not_searched,,Akron: additional_archive_review_needed
chapter_year,reclf74z6YnA3tm63-2022,2022,,,not_searched,,Jacksonville: additional_archive_review_needed
chapter_year,recljeUAWKtdx5PRp-2022,2022,,,not_searched,,Lower Hudson Valley: additional_archive_review_needed
chapter_year,reclmXwgrT4BHf9Vq-2022,2022,,,not_searched,,North Alabama: url_index_searched_content_review_pending
chapter_year,reclrcVPfxAuBDFLR-2022,2022,,,found_unverified,https://web.archive.org/web/20220628153825id_/https://www.eastbaydsa.org/events/2235/2022-06-29-berkeley-rent-board-convention/bit.ly/2022CandidatePacket | https://web.archive.org/web/20220923014143id_/https://www.eastbaydsa.org/events/2497/2022-09-25-dsa-canvass-for-the-berkeley-rent-board-right-to-housing-slate-and-vacancy-tax/ | https://web.archive.org/web/20221209014801id_/https://www.eastbaydsa.org/events/2530/2022-10-30-canvass-for-the-berkeley-rent-board-right-to-housing-slate-and-vacancy-tax-free-childcare-and-pizza/ | https://web.archive.org/web/20221209014849id_/https://www.eastbaydsa.org/events/2528/2022-11-06-canvass-for-the-berkeley-rent-board-right-to-housing-slate-and-vacancy-tax-free-childcare-and-pizza/ | https://web.archive.org/web/20221209015022id_/https://www.eastbaydsa.org/events/2564/2022-11-01-phonebank-for-the-berkeley-rent-board-right-to-housing-slate-and-vacancy-tax-free-pizza/ | https://web.archive.org/web/20221209031639id_/https://www.eastbaydsa.org/events/2566/2022-11-05-canvass-for-the-berkeley-rent-board-right-to-housing-slate-and-vacancy-tax-free-childcare-and-pizza/,East Bay: chapter_site_or_wayback
chapter_year,reclyHYiSKHUVlfWT-2022,2022,,,not_searched,,Santa Fe: additional_archive_review_needed
chapter_year,recm5xtlty0kssfFb-2022,2022,,,not_searched,,New York City: website_or_archive_retry_needed
chapter_year,recm7aEDlIMCfYmMY-2022,2022,,,not_searched,,Rock River: url_index_searched_content_review_pending
chapter_year,recmAMmJR3WF7a9px-2022,2022,,,not_searched,,Southeast Missouri: website_or_archive_retry_needed
chapter_year,recmjWM6YNJ2vDGZj-2022,2022,,,not_searched,,North Central Valley: official_social_account_pending
chapter_year,recmr3OjlPiwCu6BI-2022,2022,,,found_unverified,https://web.archive.org/web/20220819143039id_/http://www.dedsa.org/2022/08/04/delaware-dsa-endorsement/ | https://web.archive.org/web/20230322030341id_/https://www.dedsa.org/2022/11/21/delaware-dsa-backed-candidates-go-10-1-southern-delaware-dsa-gets-on-electoral-board/,Delaware: chapter_site_or_wayback
chapter_year,reco5CqqnJ0KEhQQr-2022,2022,,,not_searched,,North East Wisconsin: official_social_account_pending
chapter_year,recpDAaYiPTsJE4mc-2022,2022,,,not_searched,,Northwest Michigan: url_index_searched_content_review_pending
chapter_year,recpKDmBrRnuJ61xG-2022,2022,,,not_searched,,Capital District: url_index_searched_content_review_pending
chapter_year,recpqx4umiFvMDHFb-2022,2022,,,found_unverified,https://seattledsa.org/endorsements-2021/,Seattle: verified_endorsement_not_exhaustive_census
chapter_year,recqVD57cMVELsEux-2022,2022,,,not_searched,,Mobile Bay: url_index_searched_content_review_pending
chapter_year,recqnEiHDohXmNsw0-2022,2022,,,not_searched,,Brainerd Lakes Area: additional_archive_review_needed
chapter_year,recqploYCWlZghIp3-2022,2022,,,not_searched,,Northeast Pennsylvania: additional_archive_review_needed
chapter_year,recqxNEytZg7a993j-2022,2022,,,not_searched,,Laredo: additional_archive_review_needed
chapter_year,recrOAzKtL4XiBkc0-2022,2022,,,not_searched,,Southeast Minnesota: additional_archive_review_needed
chapter_year,recreuDi9kiy7ABbA-2022,2022,,,found_unverified,https://lvdsa.org/voter-guide/2022-general-election/ | https://lvdsa.org/voter-guide/2022-primary/,Las Vegas: chapter_site_or_wayback
chapter_year,recrsiHHI6LQJITPX-2022,2022,,,not_searched,,Connecticut: additional_archive_review_needed
chapter_year,recrtf4j80gtgluiw-2022,2022,,,not_searched,,Brazos: website_or_archive_retry_needed
chapter_year,recs3V2Rtr16qS9FG-2022,2022,,,not_searched,,Northeast Tennessee: url_index_searched_content_review_pending
chapter_year,recsUheyIZMqow2p3-2022,2022,,,not_searched,,Metro Detroit: url_index_searched_content_review_pending
chapter_year,recsl4sFwbNgO8RUG-2022,2022,,,not_searched,,Memphis Midsouth: url_index_searched_content_review_pending
chapter_year,recsmq8fcapOcKEeZ-2022,2022,,,found_unverified,https://web.archive.org/web/20220122000406id_/https://stldsa.org/en/about-us/bylaws/article-ix-elections/ | https://web.archive.org/web/20220122003758id_/https://stldsa.org/en/updates/st-louis-city-election-tomorrow/,St. Louis: chapter_site_or_wayback
chapter_year,rect7eOZNHXFCpZhO-2022,2022,,,not_searched,,Wilmington: url_index_searched_content_review_pending
chapter_year,rectL9ZGVK2eueBIC-2022,2022,,,found_unverified,https://buffalodsa.org/statements/statement-from-the-buffalo-dsa-steering-committee-on-bowman-expulsion/,Buffalo: chapter_site_or_wayback
chapter_year,rectaMH8T8akTvuH6-2022,2022,,,not_searched,,Chicago: additional_archive_review_needed
chapter_year,rectkcdrLlVqhtAj9-2022,2022,,,not_searched,,Red River Valley: url_index_searched_content_review_pending
chapter_year,recuHREFEAmpl9Rc5-2022,2022,,,not_searched,,Ventura County: additional_archive_review_needed
chapter_year,recupqw7yRouGBVwW-2022,2022,,,not_searched,,Bozeman: url_index_searched_content_review_pending
chapter_year,recuxphVf5170jufu-2022,2022,,,not_searched,,Topeka: additional_archive_review_needed
chapter_year,recuyHD4argSxhJUP-2022,2022,,,found_unverified,https://socodsa.org/steering-committee/,Sonoma County: chapter_site_or_wayback
chapter_year,recuyzNZu9ufw8620-2022,2022,,,not_searched,,Key West: additional_archive_review_needed
