TOTAL VOTER TURNOUT: 5,984,939
ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2024-08-06	10	011	0	50	MACOMB	11TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434165	MCKINNEY	DONAVAN			1992			
2024-08-06	10	011	0	50	MACOMB	11TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452345	WALKER	DALE	J.		733			
2024-08-06	10	011	0	82	WAYNE	11TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434165	MCKINNEY	DONAVAN			5153			
2024-08-06	10	011	0	82	WAYNE	11TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452345	WALKER	DALE	J.		94			
2024-08-06	10	012	0	50	MACOMB	12TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	400470	SHAFER	RANDELL	J.		3075			
2024-08-06	10	012	0	50	MACOMB	12TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	416994	MCINTOSH	ANGELA	E.		1394			
2024-08-06	10	012	0	50	MACOMB	12TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434143	EDWARDS	KIMBERLY	L.		4435			
2024-08-06	10	012	0	50	MACOMB	12TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452344	BIANGE	PATRICK	S.		796			
2024-08-06	10	012	0	82	WAYNE	12TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	400470	SHAFER	RANDELL	J.		221			
2024-08-06	10	012	0	82	WAYNE	12TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	416994	MCINTOSH	ANGELA	E.		544			
2024-08-06	10	012	0	82	WAYNE	12TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434143	EDWARDS	KIMBERLY	L.		1844			
2024-08-06	10	012	0	82	WAYNE	12TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452344	BIANGE	PATRICK	S.		172			
2024-08-06	10	013	0	50	MACOMB	13TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	145174	JOHNSON SINGLETON	PATRICIA			798			
2024-08-06	10	013	0	50	MACOMB	13TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	399560	STEENLAND	RICHARD	M.		1600			
2024-08-06	10	013	0	50	MACOMB	13TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434144	FOSTER	MARK	T.		1555			
2024-08-06	10	013	0	50	MACOMB	13TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	439017	XIONG	MAI			5996			
2024-08-06	10	013	0	50	MACOMB	13TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	439018	SINGER	RONALD			1848			
2024-08-06	10	013	0	50	MACOMB	13TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452342	SHEETS	JOHN			967			
2024-08-06	10	013	0	50	MACOMB	13TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452343	BOWL BILELLO	JERRIE			465			
2024-08-06	10	014	0	50	MACOMB	14TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	340014	FOUTS	JAMES	R.		2082			
2024-08-06	10	014	0	50	MACOMB	14TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	355937	BARBER	BARBARA			1935			
2024-08-06	10	014	0	50	MACOMB	14TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434152	MCFALL	MIKE			3240			
2024-08-06	10	014	0	63	OAKLAND	14TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	340014	FOUTS	JAMES	R.		557			
2024-08-06	10	014	0	63	OAKLAND	14TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	355937	BARBER	BARBARA			1261			
2024-08-06	10	014	0	63	OAKLAND	14TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434152	MCFALL	MIKE			3253			
2024-08-06	10	015	0	82	WAYNE	15TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	405546	GARDNER	GARY	EDWARD		2794			
2024-08-06	10	015	0	82	WAYNE	15TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434184	BYRNES	ERIN			6391			
2024-08-06	10	016	0	82	WAYNE	16TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	133265	WINDHAM	KEITH			1176			
2024-08-06	10	016	0	82	WAYNE	16TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	340061	DUGGAN	BRIAN			2043			
2024-08-06	10	016	0	82	WAYNE	16TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434182	YOUNG	STEPHANIE	A.		11475			
2024-08-06	10	017	0	82	WAYNE	17TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434180	POHUTSKY	LAURIE			9782			
2024-08-06	10	017	0	82	WAYNE	17TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	438169	MAKKI	ROLA			2509			
2024-08-06	10	018	0	63	OAKLAND	18TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	358975	KLAINBERG	MORDECHAI			2063			
2024-08-06	10	018	0	63	OAKLAND	18TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434178	HOSKINS	JASON			15261			
2024-08-06	10	019	0	63	OAKLAND	19TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	375504	HAMMER	KEVIN	J.		4017			
2024-08-06	10	019	0	63	OAKLAND	19TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434176	STECKLOFF	SAMANTHA			13232			
2024-08-06	10	020	0	63	OAKLAND	20TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	409847	BARBE	HERMON			2051			
2024-08-06	10	020	0	63	OAKLAND	20TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434174	ARBIT	NOAH			11560			
2024-08-06	10	020	0	63	OAKLAND	20TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452341	COWLEY	BRENDAN			2688			
2024-08-06	10	021	0	63	OAKLAND	21ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	409556	KONESKY	THOMAS			4944			
2024-08-06	10	021	0	63	OAKLAND	21ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434172	BREEN	KELLY			8211			
2024-08-06	10	022	0	82	WAYNE	22ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434169	KOLESZAR	MATT			11351			
2024-08-06	10	022	0	82	WAYNE	22ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452339	STATHAKIS	ADAM	A.		6098			
2024-08-06	10	022	0	82	WAYNE	22ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452340	CHARETTE	CHRISTIAN			2219			
2024-08-06	10	023	0	63	OAKLAND	23RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	419575	STAMP	DAVID			641			
2024-08-06	10	023	0	63	OAKLAND	23RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434167	MORGAN	JASON			1201			
2024-08-06	10	023	0	63	OAKLAND	23RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452040	CORVINO	MIRIAM			336			
2024-08-06	10	023	0	81	WASHTENAW	23RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	419575	STAMP	DAVID			762			
2024-08-06	10	023	0	81	WASHTENAW	23RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434167	MORGAN	JASON			5331			
2024-08-06	10	023	0	81	WASHTENAW	23RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452040	CORVINO	MIRIAM			454			
2024-08-06	10	023	0	82	WAYNE	23RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	419575	STAMP	DAVID			905			
2024-08-06	10	023	0	82	WAYNE	23RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434167	MORGAN	JASON			1220			
2024-08-06	10	023	0	82	WAYNE	23RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452040	CORVINO	MIRIAM			468			
2024-08-06	10	024	0	82	WAYNE	24TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	434044	PURI	RANJEEV			9895			
2024-08-06	10	024	0	82	WAYNE	24TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452338	SCOTT	LEONARD	C.		4354			
2024-08-06	10	025	0	82	WAYNE	25TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	405407	MAXWELL	LEKISHA	M.		758			
2024-08-06	10	025	0	82	WAYNE	25TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	438990	HINES	MELANDIE	YVONNE		549			
2024-08-06	10	025	0	82	WAYNE	25TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	438993	TAHA	LAYLA			2944			
2024-08-06	10	025	0	82	WAYNE	25TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	439019	HERZBERG	PETER			4981			
2024-08-06	10	025	0	82	WAYNE	25TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	439020	POWELL	JOSH			3491			
2024-08-06	10	025	0	82	WAYNE	25TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452337	KOUROUMA	SALIF			75			
2024-08-06	10	026	0	82	WAYNE	26TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	22954	COLEMAN-RICHARDSON	DEARTRISS			2180			
2024-08-06	10	026	0	82	WAYNE	26TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	405528	GORMAN	JEFF			2316			
2024-08-06	10	026	0	82	WAYNE	26TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433917	WEGELA	DYLAN			6130			
2024-08-06	10	027	0	82	WAYNE	27TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433915	CHURCHES	JAIME			9281			
2024-08-06	10	027	0	82	WAYNE	27TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	438129	DILL	CODY			1597			
2024-08-06	10	027	0	82	WAYNE	27TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452335	MENDOZA-BOC	MARIA		Maria Mendoza Progar	623			
2024-08-06	10	027	0	82	WAYNE	27TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452336	LINTING	RYLEE			5563			
2024-08-06	10	028	0	58	MONROE	28TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	224075	ROBINSON	JANISE	O'NEIL		902			
2024-08-06	10	028	0	58	MONROE	28TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433912	THOMPSON	JAMIE			1437			
2024-08-06	10	028	0	58	MONROE	28TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452332	SOCIA	BETH	ANN		179			
2024-08-06	10	028	0	82	WAYNE	28TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	224075	ROBINSON	JANISE	O'NEIL		6034			
2024-08-06	10	028	0	82	WAYNE	28TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433912	THOMPSON	JAMIE			3515			
2024-08-06	10	028	0	82	WAYNE	28TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452332	SOCIA	BETH	ANN		471			
2024-08-06	10	029	0	58	MONROE	29TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433910	DESANA	JAMES			2012			
2024-08-06	10	029	0	58	MONROE	29TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	435368	WRIGHT	KYLE			1189			
2024-08-06	10	029	0	82	WAYNE	29TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433910	DESANA	JAMES			3837			
2024-08-06	10	029	0	82	WAYNE	29TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	435368	WRIGHT	KYLE			4536			
2024-08-06	10	030	0	46	LENAWEE	30TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	366695	BRUCK	WILLIAM	T.		345			
2024-08-06	10	030	0	46	LENAWEE	30TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	451844	KULL	RICK			99			
2024-08-06	10	030	0	58	MONROE	30TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	366695	BRUCK	WILLIAM	T.		7890			
2024-08-06	10	030	0	58	MONROE	30TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	451844	KULL	RICK			4868			
2024-08-06	10	031	0	46	LENAWEE	31ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433906	BINIECKI	DALE			174			
2024-08-06	10	031	0	46	LENAWEE	31ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433908	MILLER	REGGIE			58			
2024-08-06	10	031	0	58	MONROE	31ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433906	BINIECKI	DALE			2103			
2024-08-06	10	031	0	58	MONROE	31ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433908	MILLER	REGGIE			1485			
2024-08-06	10	031	0	81	WASHTENAW	31ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433906	BINIECKI	DALE			1223			
2024-08-06	10	031	0	81	WASHTENAW	31ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433908	MILLER	REGGIE			1816			
2024-08-06	10	031	0	82	WAYNE	31ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433906	BINIECKI	DALE			2127			
2024-08-06	10	031	0	82	WAYNE	31ST DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433908	MILLER	REGGIE			5263			
2024-08-06	10	032	0	81	WASHTENAW	32ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	399117	WILSON, JR.	JIMMIE			12668			
2024-08-06	10	032	0	81	WASHTENAW	32ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	451906	CHURCH	MARTIN	A.		723			
2024-08-06	10	032	0	81	WASHTENAW	32ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452084	CHAPMAN	JAMES			518			
2024-08-06	10	032	0	81	WASHTENAW	32ND DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452331	HOOVER	JONATHAN			396			
2024-08-06	10	033	0	81	WASHTENAW	33RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	415142	FOREMAN	MORGAN			11271			
2024-08-06	10	033	0	81	WASHTENAW	33RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	436767	MOHAMMAD	RIMA			5581			
2024-08-06	10	033	0	81	WASHTENAW	33RD DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	451966	ROGERS	JASON			2909			
2024-08-06	10	034	0	46	LENAWEE	34TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	413062	JENKINS-ARNO	NANCY			8039			
2024-08-06	10	034	0	46	LENAWEE	34TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433901	DAHLGREN	JOHN	E.		4749			
2024-08-06	10	035	0	12	BRANCH	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	421581	MATTHEW	TOM			1544			
2024-08-06	10	035	0	12	BRANCH	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	435141	STOCKFORD	ADAM	L.		1365			
2024-08-06	10	035	0	12	BRANCH	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	443927	WORTZ	JENNIFER			3302			
2024-08-06	10	035	0	12	BRANCH	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452330	HICKS	DON			1273			
2024-08-06	10	035	0	30	HILLSDALE	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	421581	MATTHEW	TOM			986			
2024-08-06	10	035	0	30	HILLSDALE	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	435141	STOCKFORD	ADAM	L.		2841			
2024-08-06	10	035	0	30	HILLSDALE	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	443927	WORTZ	JENNIFER			4014			
2024-08-06	10	035	0	30	HILLSDALE	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452330	HICKS	DON			1292			
2024-08-06	10	035	0	46	LENAWEE	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	421581	MATTHEW	TOM			36			
2024-08-06	10	035	0	46	LENAWEE	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	435141	STOCKFORD	ADAM	L.		47			
2024-08-06	10	035	0	46	LENAWEE	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	443927	WORTZ	JENNIFER			69			
2024-08-06	10	035	0	46	LENAWEE	35TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452330	HICKS	DON			70			
2024-08-06	10	036	0	14	CASS	36TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	371294	MALMBORG	MICHAEL			272			
2024-08-06	10	036	0	14	CASS	36TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433919	CARRA	STEVE			2341			
2024-08-06	10	036	0	14	CASS	36TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434422	PEREZ	FRANK			394			
2024-08-06	10	036	0	14	CASS	36TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	448186	SCHULTES	ERIN	L.		1146			
2024-08-06	10	036	0	75	ST JOSEPH	36TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	371294	MALMBORG	MICHAEL			1198			
2024-08-06	10	036	0	75	ST JOSEPH	36TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433919	CARRA	STEVE			6925			
2024-08-06	10	036	0	75	ST JOSEPH	36TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	434422	PEREZ	FRANK			2361			
2024-08-06	10	036	0	75	ST JOSEPH	36TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	448186	SCHULTES	ERIN	L.		1403			
2024-08-06	10	037	0	11	BERRIEN	37TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433921	PAQUETTE	BRAD			7128			
2024-08-06	10	037	0	11	BERRIEN	37TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452329	JONES	ANGELA			2815			
2024-08-06	10	037	0	14	CASS	37TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433921	PAQUETTE	BRAD			2055			
2024-08-06	10	037	0	14	CASS	37TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	452329	JONES	ANGELA			901			
2024-08-06	10	038	0	3	ALLEGAN	38TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433942	ANDREWS	JOEY			1684			
2024-08-06	10	038	0	3	ALLEGAN	38TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	446028	WHITEFORD	KEVIN			946			
2024-08-06	10	038	0	3	ALLEGAN	38TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452328	LUCAS	GEORGE			608			
2024-08-06	10	038	0	11	BERRIEN	38TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433942	ANDREWS	JOEY			5698			
2024-08-06	10	038	0	11	BERRIEN	38TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	446028	WHITEFORD	KEVIN			4962			
2024-08-06	10	038	0	11	BERRIEN	38TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452328	LUCAS	GEORGE			4102			
2024-08-06	10	038	0	80	VAN BUREN	38TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433942	ANDREWS	JOEY			1127			
2024-08-06	10	038	0	80	VAN BUREN	38TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	446028	WHITEFORD	KEVIN			544			
2024-08-06	10	038	0	80	VAN BUREN	38TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	452328	LUCAS	GEORGE			309			
2024-08-06	10	039	0	3	ALLEGAN	39TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	2	REPUBLICAN	433939	WENDZEL	PAULINE			818			
2024-08-06	10	039	0	3	ALLEGAN	39TH DISTRICT REPRESENTATIVE IN STATE LEGISLATURE 2 YEAR TERM (1) POSITION	1	DEMOCRATIC	433940	POLONOWSKI	JARED			226			
