corpus_segment_id,text_sha256,text,source_urls,locators,gold_topic_code,reviewed_by
64256e9fa101752c4cec7e33,46274f4b9ff090b2085a4b0e6a7fa32a3d4671c1efa9632fbd8f330f166fdb53,"H.R. 3474 - Hire More Heroes Act, which exempts veterans who already receive health insurance through the Department of Veterans Affairs (VA), or reservists covered under TRICARE, from being counted towards the number of employees (50) required by the employer mandate under the Affordable Care Act",https://www.tulsi2020.com/issues/caring-our-veterans,paragraph 84,,
e6a75445d6a326f1a2a7eca4,3fc390270ab9455647bb10b5b74d1b67baa873f649c397af0f3dd15c53392487,Prioritize Our Schools Our Main Streets Lead on Climate Citywide Transform How We Police A New York that Works for All,https://www.justin2021.org/climate-policy,paragraph 49 -> paragraph 53 | paragraph 66 -> paragraph 70,,
17f3445ef89249d57913b4ac,4869442d4fe91c7ce02ab5c676662cb8ecc31b972114d9da258605641777cf68,"Passing a robust Capitol Investment bill (bonding) that supports the essential infrastructure needs of our state and our communities: clean water, transit, roads, parks, affordable housing.",https://weststpaulreader.com/2022/07/07/state-legislature-primary-priorities/,paragraph 84,,
15dff295a9f61ba9164456a1,213bb52596208c4b69cc786c79a9421f8fba84adb0d8474e6ed94e2e5931b98f,"But really, our real call here is to imagine a different future. Our transition to a cleaner, greener future has to be a priority.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-council-district-11-klein-mcdermott,paragraph 206 sentences 6-7,,
0ca0d886a5ce95c6c7df828a,fb73e9212baeee931515c0587cf16644cf02b65b3c68becbf1425ea203e31a92,The same Supreme Court is expected to hear two additional cases on abortion access this year: one regarding pregnancy termination in emergency medical circumstances and another concerning access to a pharmaceutical used in medication abortions and miscarriage care.,https://lailluminator.com/2024/01/23/biden-abortion-rights,paragraph 52,,
3f98dadf72b2cee7f6aa183f,bebda6f3e6d9f7664be3a3579315dfe39e64500102f853be916988dba631289d,"People's State Rochester, N.Y. — Some new faces are vying to join Rochester City Council. Councilmembers Stanley Martin, Mary Lupien, and Kim Smith coordinated an announcement event in an effort to build what they've called a ""progressive majority.""",https://13wham.com/news/local/new-faces-vying-to-join-rochester-city-council,paragraph 187 -> paragraph 189,,
c11a6e24cb08dd2724227c23,824e3d864f7d92b1297202dc55113639a11a0f5945f7a2c34c0157218933df7f,Tony Castañeda : I believe and know that I can relate to just about anyone for the common good. If you develop legislation that benefits the common good you should be able to convince others of the benefits. I have friends that are Republicans and family members that are as well if you can believe Chicanos voting for Trump.,https://madison.citycast.fm/madison-explained/madison-democrat-candidates-assembly-district-76,paragraph 42,,
f3480206f710528126fbea21,672aa48465ee7bad219bd7a637d38b3639bfc75f8a18ecd54a74dbe6d38c36b4,Organize Events Organizing Hub Store Jobs Connect YouTube Tumblr States Iowa New Hampshire Nevada South Carolina Vermont Media Press Releases,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,paragraph 78 -> paragraph 99,,
a1a30b7083315cd533510037,1768440f26f26f9472d22a51e4d49bb374aa382d99fdf38a68f6a2187e568161,"“All my life I was told, ‘Oh it’s a conservative district, you cannot do this, cannot do that,’ and here’s an 85-year-old and the only reason he signed my petition is because I was endorsed by the D.S.A. What I’m seeing at the doors also, people are very excited about my leadership and being endorsed by the D.S.A. became a huge endorsement. I think we have a clear path to victory.”",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-rev-khader-el-yateem/,paragraph 106,,
834ba392f32cd05320c6c82d,ad158851b79c9e8fa1c7a061ce129c8819c102c636845628c9b198b8bb9e2319,"It is notable that workers in states that have enacted such laws make on average $1,500 less per year than their counterparts in free bargaining states - and on average they enjoy fewer benefits, are less able to afford higher education for their children, and are more likely to be injured on the job.",http://www.kareemforpa.com/issues,paragraph 61 sentence 4,,
7c057a537df8416f4c80f654,365fe6e3477829fc819044c3902f3a084a69491a724193383938e78aa6484c4f,"In the hundreds of weekly conversations my all-volunteer team and I have with Braddock District residents, we hear people’s recurrent concerns regarding housing.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 50 sentence 3,,
996a318297255f149dee04cd,2bf35a2e870cb4eb0309fb78dd59068c260a9b24c835a87761496dde7c8e9132,"Rebuild, modernize, and green our nation’s schools. Read More Eliminating Medical Debt Eliminate all of the $81 billion in past-due medical debt held by 79 million Americans —one in every six Americans.",https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,paragraph 92 -> paragraph 95,,
4d72d97c647c0d900328bb61,76bbf722cbd8537e11dbb146a4fe1c5cbff4147bedab3c29e8e422ca50bbac6c,"Re-elect Robin for Brighton Town Board Almost four years ago, I promised to continue Louise Novros’s legacy of constituent-oriented leadership. and to (quoting from Envision Brighton) “implement sustainable policies on a community-wide platform” through my actions as a local leader , business partner, and engaged resident.",http://www.wiltfortownboard.com/,paragraph 11 -> paragraph 13,,
c9e6ab76aefdd5a89d8a00b9,c1845225e0454ad547ff8553e1a82f741872b0b8aa023f0bdb3bd2e1520b16f0,The protection of old growth forests throughout Massachusetts Increase funding to the Massachusetts Clean Energy Center to drive innovation and creation of green jobs,https://www.electerika.com/issues/climate-crisis,paragraph 41 -> paragraph 42,,
bcc71721db0a16498dc1d20b,2af81fd50e60447dd49dbc6f7f19d2b9da70598f3bb6d5d1481c42c569e78c48,"Investment in public transit and affordable transit-oriented development to reduce vehicle emissions where possible, and prioritize electrifying the county vehicle fleet.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-council-district-11-klein-mcdermott,paragraph 231,,
2554b02da138d4d9e2795d1b,d446b010847c381a1347642935e8405eb2b17a6e4ae305344a0bd3bc49c6bb83,"Linktree CPC Actions Press Palestine Info Grassroots Campaigns Get Involved Linktree Vote ‘NON-COMMITTED’ in Colorado on Tuesday, March 5th!",https://web.archive.org/web/20240229103740/https://copalestine.co/vote-noncommitted,paragraph 31 -> paragraph 41,,
5e78b22c0fdb99377a90d810,a9d4d843ca31026be9cc662b44c3f6edfc1ef37bf9f24a4cdd8f19832dcd341d,"Juliana Bennett : We must put a moratorium on hyperscale data centers until we pass serious legislative regulations to safeguard against its large ecological impact at Wisconsinites’ expense. Data center owners must be held accountable and charged for the degradation of water quality, burden on the electrical grid, and other negative impacts they cause on their surrounding communities and environment.",https://madison.citycast.fm/madison-explained/madison-democrat-candidates-assembly-district-76,paragraph 32 sentences 1-2,,
853e336072d1bf996aa8ba30,9e25603719190f438aed47256dba98d3eccb3870eb7f29f8b2b326d8e23e40a4,"I am opposed to the ballot question that would lift the cap on charter schools in Massachusetts. My position on this issue is simple: before we increase the charter school cap any further, we need to address the issue of funding reimbursement for our district public schools.",https://www.thesomervilletimes.com/archives/70059,paragraph 49 sentences 1-2,,
1dea2c105b707eae97575b27,27f0baca5c9633145e1529e79b00695be670f7d9fce7f1c1813e70bd7d3e5662,"“I think it’s a full-time job, however, I would have not supported the raise, only because I believe we should do what Congress does. It says that you can’t raise the salary mid-way, and that all you can do is raise it for the next Congress, so that the people know this is what we’re hiring them for, this is the amount of money that they’re going to make, these are the rules.",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-kevin-peter-carroll/,paragraph 109 sentences 1-2,,
63ed9f36d5e7e082d52db3fa,7d381adb0b5c6ec2ad5fd84856af2d11521c42bfe7136e348054516a3c7f043e,"The original assumptions about Social Security were made decades ago and we need to revisit those assumptions, but again not affect those who are close to retirement or have retired.",https://www.civilbeat.org/2018/06/candidate-qa-u-s-house-district-1-donna-mercado-kim-3/,paragraph 121,,
b2461c9398e804935d471c75,e5df00580142e07e8b36dc89af63a9bb32ed34d4471951b8ed1537cd250c547a,"In our region, like the nation, these families are more likely to Black and Hispanic. These challenges are, of course, intersectional. People of color dealing with a disability or who are elderly face layered barriers in accessing affordable housing and our solutions must recognize that.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 48 sentences 9-11,,
82a830e8a955bc34e2d1976d,23f4d2a6b556db0f43f0304ebe11d7fcd8e8a0eb523d94e69af467890ff23ddf,"So this puppy is tested, already successful, and gives the power directly back into your hands. Doesn't that sound nice?",https://web.archive.org/web/20190921214849id_/https://www.gleib2020.com/issues,paragraph 46 sentences 5-6,,
7f1e082850eae6e15985426e,c18bf66701f4b5cb8ecff605bb893dc56140422a9e5da39a9782aac60df7b079,"To me, a cyclist isn’t a super-athlete: they are a parent ferrying kids, a delivery person, or my 76-year-old father who still criss-crosses the city on two wheels, with his new hip and all.",https://www.justin2021.org/climate-policy,paragraph 123 sentence 3,,
712adfdcc79251a54e2ff21f,9e1d525500856bd7e2bf5d29cacc66fc1aa6a664be88f448a1365073e4b6d72f,"Voting Access We know that there are politicians who will fearmonger about fraud in order to limit who can participate in our democracy. And we know who those attacks are aimed at – the wealthy few want to prevent our black & brown neighbors from having an equal say. We have to fight back, and strengthen our elections and make it easier to vote.",https://web.archive.org/web/20220126231521id_/https://zukiellis.com/vision/,paragraph 86 -> paragraph 87,,
e42dbcd8c8e88ccf828ecd59,b7464e1d728f01f0e48935951b77ba7d923362a754cde45718c8f1037f8d9daa,"Some of the most important aspects of Pittsburgh’s Bureau of Police center around officer recruitment and retention, as well as diversification of the police force. Mayor Gainey has brokered a substantive contract for city officers, and hopefully more can be done to ensure competitive salaries. I hope to ensure adequate funding for officer wellness, specifically around mental and emotional wellbeing, which is a precursor to safe, effective police practices.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/pittsburgh-city-council-district-7-botta-gross,paragraph 207,,
0306136b9b915d9978d3e58b,ce94bcb01416bbf1131d10ec17b55db4d6994a0311636cc67a895960b87a62d1,"MANASSAS, Va. — President Joe Biden and Vice President Kamala Harris moved abortion access to the forefront of their reelection bid Tuesday by making it the centerpiece of their first joint campaign rally of the 2024 election cycle.",https://lailluminator.com/2024/01/23/biden-abortion-rights,paragraph 31,,
ac72e73c9d98b605db1be494,40378e7da1fa18c91d7875800b039d77661c85061eb6b840c4795ac24b9b09f2,"Rachel Reynolds, 45, was reported missing from the Motel 6 on Chili Avenue, according to the Gates Police Department. Gates police ask for help finding missing man",https://13wham.com/news/local/new-faces-vying-to-join-rochester-city-council,paragraph 7 -> paragraph 8,,
f00f4d8cc2fd0e5e49089b7a,5458859d85ea2818b78529dbb6c2f298efd75f3c930f195c87fadd0909001bf2,"March 11, 2025 Read More Our campaign is 100% people-powered. Join us to keep building the movement. Join Us",https://cookeforwisconsin.com/news-press,paragraph 51 -> paragraph 54,,
783b40056548681dc6eb5b79,1c1dbc1dd861ad4a87504cd0b6163e48dd1338e1731b4ab3dba50e2a59e1a27c,"Create more and varied kinds of affordable housing, through more aggressive inclusionary zoning, support for community land trusts, and better public-private partnerships.",http://web.archive.org/web/20160807044232/http://www.mikeconnolly.org:80/progressive_platform,paragraph 43,,
8a3be9270bdca5415f4740cc,b998b5b350b5574b1ca590b9a127fff2eb6e90131d8d4b7b12d616cfdc91b24c,"During this campaign it has been fascinating the things that I am seeing and hearing [said] about myself, and about my campaign — it would make you shiver and cry.… but I will never back off, I will stay committed to the issues of justice, I will fight any acts of hate or racism in my community or my city, and I will do whatever it takes in my power to protect immigrants and undocumented immigrants in this sanctuary city.",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-rev-khader-el-yateem/,paragraph 115 sentence 4,,
3e094689169254d6cc599d5f,2f48637cd7a6eb18a1bd93a0df6960531db4ca93175194602e87c98ed1def21a,"While this reformulation is a step in the right direction, it currently only impacts new funding streams accounting for only 6% of total funding. As state representative, Kareem will support committing the additional state funding necessary to phase in a full implementation of this funding formula.",http://www.kareemforpa.com/issues,paragraph 39 sentences 3-4,,
48befaa3c33e5a6db2772900,9824082cacec7bdc26232567691e3bd16ff714f66cdaa97644dbb76abe7998fa,"It’s why I have so passionately fought and organized against this administration’s actions against women. Most crucially, this has included protesting Brett Kavanaugh’s nomination to the Supreme Court, whose pro-life ideology will ensure that the rights enshrined in Roe v. Wade will be whittled away, if not outright abolished.",https://yasmineforvirginia.com/issues/womens-rights,paragraph 17,,
612315eac6e9dd446a53414e,11963d84aae659e25c8048d667802842b388063ac8fafb0164ddc4b76c58f22b,"SINGLE PAYER HEALTHCARE I support single payer healthcare, including dental, vision, and long term care. John Marty has written a bill called the Minnesota Health Plan, which I would support as a senator.",https://omarfateh.org/healthcare.html,paragraph 47 -> paragraph 48,,
330b8130302325c757dc7d1f,aea2a9c5de8e5edd8fad533877ccedd7e57b4b674382bde57d8bcc345d86e8a4,"A BRIGHTON OF EDUCATIONAL OPPORTUNITY: Work with our educational partners in the five public school districts that serve Brighton, to ensure that our youth receive the educational funding that they deserve and are promised from New York State, all while maintaining a safe and healthful climate that fosters the educational opportunity and educational excellence for which the Town of Brighton is known.",http://www.wiltfortownboard.com/priorities,paragraph 16 -> paragraph 17,,
5c8bb36cb46b2797c0fe6b5f,f220f166266d93c241c6faee215015223ec9af6dfe3ba3d23f4a68c799031460,"0)).removeAttribute(""security""),r.parentNode.replaceChild(e,r)}}}}(window,document); //--><!]]> </script><iframe sandbox=""allow-scripts"" security=""restricted"" src=""https://pharaforassembly.com/platform/education/embed/"" width=""600"" height=""400"" title=""&#8220;Education&#8221; &#8212; Phara for Assembly"" frameborder=""0"" marginwidth=""0"" marginheight=""0"" scrolling=""no"" class=""wp-embedded-content""></iframe> Copy and paste this code into your site to embed",https://pharaforassembly.com/platform/education/embed,paragraph 25 sentence 12 -> paragraph 26,,
9e1f0a9c3c8566167995d81e,832a7209dfa228ac15215b4b46ebb2933dae8c3632df6b8e6d56b8c8d9305ee5,"Corruption happens when politicians receive campaign donations in exchange for government-funded contracts. The controller's office is responsible for enforcing contracts and preventing corruption. To ensure proper scrutiny, it's crucial that we elect a candidate who doesn't accept money from corporate PACs, county contractors, or alleged ""nonprofits"" including UPMC and Highmark. I don't take their money because we need to enforce county contracts and revoke tax-exempt status for ineligible properties.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,paragraph 202 sentences 1-4,,
e68c1021e70520ce384012c7,c6167f86319fad59b02a9523cd4a6cd6d8f53436d5ee380df36e4a75a601a6fa,"Ending Hate Violence No one should ever have to fear for their personal safety because of their race, religion, gender identity, or country of origin. All our struggles for safety are interlinked. Whether it’s white supremacists peddling anti-semitic conspiracies, attacks on the trans community, or the overpolicing of Black and brown communities, I will always stand with those targeted and persecuted.",https://claireforqueens.com/platform/public-safety,paragraph 38 -> paragraph 39 sentences 1-3,,
c0fc8118e58725db9ceb59e3,5bb69977d7780dc3049cdd547479b64303d2926294827699009670859ea990a3,"Juliana Bennett: Every Democrat should agree that we must undo Act 10 on Day 1. I am ready to fight for what’s next after we restore prevailing wage, repeal right-to-work, and other anti-labor laws packed into Act 10. Then we will be back in 2011 Wisconsin. We need legislation that reflects the labor needs of 2026 and beyond.",https://madison.citycast.fm/madison-explained/madison-democrat-candidates-assembly-district-76,paragraph 20 sentences 1-4,,
1f54bcc2ab017b5f890c751d,41c99afc0a8a3403eca2b86c123dda86bb12caa765b24c7302b830fa58ca5c1b,"Read More Goal 7: Improve college and career readiness, and increase college completion rates by 25 percentage points within 10 years.",https://web.archive.org/web/20150815141242id_/https://martinomalley.com/15-goals/,paragraph 45 -> paragraph 46,,
1d484b442142e4130679f256,5e056ffcc92d60081ebb44ba704ff5ea2c84af6afad49c365ddefe4a63ad0fb6,"“I’m the only guy running on the Democratic side who grew up in the neighborhood. And the reason why that matters is that I know the neighborhood like the back of my hand … It’s sort o f crazy for me to think that I’m running for office. I was really disaffected and disillusioned by the whole process. I got my start, really, as an activist.",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-justin-brannan/,paragraph 103 sentences 1-4,,
a581ce4151855fcfb46ad359,378a3438e2f577b060d5142318b9aaf16bf3f23c3f3054769c64ae0c2e2aa68d,"Todd is a Democrat running to serve Texas's Second Congressional District (TX-02). It’s his conviction that everyone in our district deserves to have their representative hear their concerns, understand their dreams and goals for themselves and their families, and then work effectively to make those dreams and goals a reality.",https://web.archive.org/web/20180118144058id_/https://toddlitton.com/,paragraph 19 sentences 1-2,,
2968417d518bdfdae125660a,9c1eb88ac32ce13bcada098cc9f379318288cfe20c6e8dbde0d757177939319d,"James Walkinshaw: 70,000 Fairfax residents have a disability and we know that people with disabilities are more likely to have low incomes. They are searching for what can too often be a needle in a haystack — housing that is both affordable and has the accessibility they need to live comfortably and with dignity. Those 70,000 residents are having the hardest time finding affordable housing. Elderly Fairfax residents also face real challenges finding affordable housing in Fairfax County.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 48 sentences 1-4,,
b4b34d8344fa4d09afee8843,f5cc95307eba280ae1c15d26b76b4a840e488bd2b5b79d5db0114719e0411f11,"Do you know someone who has been an outstanding member of society that has been deported? Are you caught in uncertainty of having been caught our nation’s broken immigration system have been fighting to adjust your immigration status, but not able to?",https://www.tulsi2020.com/issues/immigration-reform,paragraph 67 -> paragraph 68,,
c3744531bcd8aafdbce68600,11be7961880b9411b52ed4165af25c0941345def5bb21b29c9f4c5947fde0d9c,"As we’ve seen even in the worst of this pandemic, local partnerships, with community leaders at the front and government as partners, can have impact faster than waiting for nationwide or even citywide change.",https://www.justin2021.org/climate-policy,paragraph 98 sentence 3,,
1959d859f9f0ee9e6e50d602,b05d1f507fde90d6b892b85c6ea34952d497dbc87fa0b56ac0ab6c8a3f9ab37d,"Some of Andrew’s Past Work on Criminal Justice and Public Safety The initial “ClaimStat” report examining police misconduct in NYC (it became the first in a series), and the national editorial lauding it as a model",https://andrewkalloch.com/the-issues,paragraph 101 -> paragraph 102,,
bd3bb57cf3d73374dfb3d79f,71c73efc98ad36708736f59662ffd43ce179d18d04613d3c52e18a41ea9b29dc,On City Council I stood up to mayor-backed coalitions to fight against wasteful spending or ineffective programs. I voted against wasteful spending on the City's 412 Boulevard of the Allies building and defunded unnecessary projects like the Mon-Oakland Connector. I've stood up against big business when they fought against my Paid Sick Days Act and fought the gun lobby when I proposed common-sense firearm safety regulations.,https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,paragraph 230 -> paragraph 231,,
d8b7ecd46d9a04ee0eb6315d,7982cacf148fc69a87ca1126fc965340312c8d939267156453799fdd413bcbe5,"<h2>Biden, Harris vow to restore protections for abortion rights as 2024 campaign launches</h2> <p>by Jennifer Shutt, <a href=""https://lailluminator.com"">Louisiana Illuminator</a> <br />January 23, 2024</p> <p>MANASSAS, Va. — President Joe Biden and Vice President Kamala Harris moved abortion access to the forefront of their reelection bid Tuesday by making it the centerpiece of their first joint campaign rally of the 2024 election cycle.</p> <p>“With your voice, with your power, with your vote, we can restore the protections that have been around for over 50 years under Roe v. Wade,” Biden said to a crowd at George Mason University in Virginia, on the same day <a href=""https://newhampshirebulletin.com/2024/01/23/new-hampshire-primary-live-trump-vs-haley-biden-write-in-campaign/"">voters were going to the polls in the New Hampshire primary.</a></p> <p>“Give me a Democratic House of Representatives and give me a bigger Democratic Senate,” he said.",https://lailluminator.com/2024/01/23/biden-abortion-rights,paragraph 69 sentence 1,,
363e9b095ef77a2ecbffda64,7f1575344163e2f11ed3c3df6837ea7b82764ad72a6a1e7cb54a3df02d7fb75e,"Contests Diversity & Inclusion ACCESSIBILITY New faces vying to join Rochester City Council by WHAM Tue, January 21, 2025 at 11:55 PM",https://13wham.com/news/local/new-faces-vying-to-join-rochester-city-council,paragraph 169 -> paragraph 174,,
4c85f5e7f15ef4c90c387a68,63b6dfec843d69358b309269711e1dbe39923af7916609809310d700a1091837,top of page KYLE LAMONT STATE HOUSE DISTRICT 58 Log In ABOUT DISTRICT 58 NEWS More... Use tab to navigate through the menu items.,https://web.archive.org/web/20260311030252id_/https://www.kylelamontfor58.com/,paragraph 1 -> paragraph 13,,
498179d7be2e8e4602ab42cf,d0edff9549a79266128ba8d4adbb782125559d35f4621a572bc4b586ed004d17,YouTube Tumblr States Iowa New Hampshire Nevada South Carolina Vermont Media Press Releases Event Registration Media Kit Bernie Sanders On the Issues,https://web.archive.org/web/20160106120158id_/https://berniesanders.com/issues/,paragraph 33 -> paragraph 47,,
df2b974fecd1b05030fd51a6,3ecc9aa76c3774557e98b694ca4aae16fdcbc1732dc46478e3e8c05449776ce5,"And we need to understand the people who live in these illegally converted homes are humans, and we don’t need to victimize the victim over again, and that’s why I am committed to say these people who cannot afford to live in these houses, we need to find place to build affordable housing for them.”",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-rev-khader-el-yateem/,paragraph 118 sentence 2,,
c3da2d02244ae1c2b4058ae4,ecb06bfe90e4a891bdbd3762f9bb2dcb4d3c3ed931d5d8b72444157b8eaa12fd,Education Massive demonstrations in West Virginia and around the country are highlighting a problem that many Arizonans are too familiar with already -- that teacher salaries are not sufficient to support educators.. ( read more.. ),https://web.archive.org/web/20180706022642/https://www.ferrellfor24.com/,paragraph 48 -> paragraph 49,,
3cce9b67e31b4187bca19e48,68a423af949b9d5d8470c53f449fe018bde6ea0588a801719e5e804cc67a3ae3,"My work would include public education efforts in multiple languages to expand our collective, community knowledge of ways to keep safe. Additionally, our approach to these solutions would be informed by data of where there is risk, what languages outreach is needed in, and measuring improvement until we get to zero.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 77 sentences 6-7,,
ab566c2e10a5c31fe0834f89,3a4597c725104d0899a393cae51999135624f4198a12e970d87dcd8ec37f0bd9,Strengthens the Individuals with Disabilities Education Act (IDEA) by ensuring that the federal government provides at least 50 percent of the funding for special education and giving special education teachers the support they need.,https://web.archive.org/web/20200105220028id_/https://berniesanders.com/issues/,paragraph 89,,
a8801c30a6a0fbcaf2c813f3,aaf7637513ccf9c173f4ffd74479c6a0045facd4091b103f10d5cea11d26ea2b,"A SUSTAINABLE BRIGHTON: Re-affirm our community’s commitment to environmental sustainability that earned the Town of Brighton a designation as a Bronze Level Climate Smart Community, and engage with the Public Service Commission, under the auspices of the New York State Energy Research and Development Authority (NYSERDA), to garner guidance and resources for responsible development.",http://www.wiltfortownboard.com/priorities,paragraph 14 -> paragraph 15,,
37489f0eaa105a6bc0187392,be580d00883808d1ad3cc9139404d71f46cb4f356601d9e2e554ab830f0a0557,HOUSING AS A HUMAN RIGHT No Minnesotan should suffer from housing insecurity or homelessness. I plan to introduce a bill for an amendment to the MN constitution to make housing a guaranteed right for all.,https://web.archive.org/web/20220805091527/https://omarfateh.org/housing.html,paragraph 40 -> paragraph 41,,
6b8f1c11182255b79669b7ec,944ce77c5f5ee57a2583ebb5d10465f3d52ca89a40d1a5feef07253c61c9b906,"When I entrust a politician with my vote, it is my expectation for them to advance the interests and issues I believe in. Members of County Council not only have the power but the platform to advance and address a multitude of issues. To not make use of either would, in my view, make them derelict in their duties.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-council-district-11-klein-mcdermott,paragraph 235 sentences 1-3,,
8a0851a87a764c2982c36555,bbed1895f03a64f6397a506f9d0469401ea9b0372676355cfb40f486cb349671,"Automate Traffic Enforcement The speed camera program in NYC has been successful in reducing speeding where they are deployed. They also have the potential to remove the NYPD from traffic enforcement: reducing opportunities for traffic stops that can escalate dangerously, and reducing reliance on irregular and biased enforcement. I would support legislation to expand the city’s speed camera program to promote safe driving and pedestrian safety across the city.",https://claireforqueens.com/platform/transit,paragraph 45 -> paragraph 46,,
53b073d716b333d5e4077d14,e01bbf51ce84b0c6fe96998aa77f5aa30c3c87c92b30d19bc234379575ed3872,"Juliana Bennett: Increasing affordability is the most pressing issue for my district. There are working families in the 76th that are being pushed out of the homes by rising property taxes, and families who can’t even afford baby formula. I plan on addressing this by lowering rent and property taxes; funding our schools; and raising wages. We’ll lower property taxes by 44% and fund our schools with the 17-cent Millionaire Tax, AB 1209.",https://madison.citycast.fm/madison-explained/madison-democrat-candidates-assembly-district-76,paragraph 14 sentences 1-4,,
966ec9010175343f052d1d92,1c52d0507b45b4a49d32f7a9a50566854d096c04d2424be44b694a3a14b18cda,Read more Workforce and skills Every American should be able to learn new skills in order to advance in their careers.,https://web.archive.org/web/20160108174029id_/https://www.hillaryclinton.com/issues/,paragraph 125 -> paragraph 127,,
5646310e2fcf978ac15c933d,7a57ed7e089426c7a0c587f2cba164d1f7f03133d16b51e2232c1ea839061f45,"“There are so many Asians there, but they are not represented. Not only are the Asians underrepresented — you know no woman has ever taken that seat, the 43rd Council district. Women are underrepresented — we are underrepresented women and also Asians.”",https://www.brooklynpaper.com/our-sit-down-with-bay-ridge-council-candidate-nancy-tong/,paragraph 127,,
9d61c356a45eb72f44664202,a992ee68d280718db778f3b0b50916dbb37a4d681524c0aaa039fe05082c8da7,Ensure an employee’s job is protected in the event that a medical or family emergency requires time away from work,http://hiralforcongress.com/issues/economy | http://hiralforcongress.com:80/issues/economy,paragraph 47 | paragraph 48,,
54378d4e34fd3a1f7ae9c6d5,b7699faa734e63d075631e8794c783a573eef1f0453c7f4a347a2db7aa318fdb,"James Walkinshaw: 1. Invest in VRE capital improvements to go from the current 19,000 passenger trips per day to 25,000 passenger trips per day in the relative short term. VRE is funded by a mix of federal, state, and local funds. Given the arrival of Amazon HQ2 near the Crystal City VRE station, I will advocate for increased state funding to accommodate the new VRE riders it will bring.",https://ggwash.org/view/72114/whos-best-on-housing-and-transportation-in-fairfaxs-braddock-district,paragraph 67,,
7a5535f4d49f5c0214a30184,5dbf2f978b22e8fc4e48ec9e20814aaed87bdac48af2339470284d74c20ee9c8,"Launch a national AI strategy Protect our digital privacy Harden our domestic infrastructure, technology, and elections system against terrorism and foreign interference",https://web.archive.org/web/20190216203734id_/https://www.johndelaney.com/issues/,paragraph 69 -> paragraph 71,,
b999a8d1574d06a937981cca,92eb988fb0e80856d76cad730f2fc4c860b0dc9fa8e88c83eab29c1e4888ffb7,A New York that Works for All More Affordable Housing 39th District About Justin Endorsements In The News Justin In The News,https://www.justin2021.org/transform-how-we-police,paragraph 39 -> paragraph 48,,
100065bbac6c809da7e32439,2dfbab51f2c9d59de78b4e6761ff65f48276c6430555de87067957c9a84b9282,"She also knows the utility of expanding career and technical education (CTE) programming throughout Queens. As borough president, Elizabeth will emphasize the need for our children to be ready for the 21st-century economy and improving the skill set of our students should be a top priority for Queens’ education system.",https://elizabethcrowley.com/issues/education,paragraph 64,,
839f1c4c11187afd649dcec8,1d38a534200f401e0e4c45998f6e571b37aa8567ef9442ea801afbb69fb51170,"One major fiscal concern is a reliance on single-source funding in the form of American Rescue Plan money. Unless we prepare now, we’re at risk of seeing a large structural deficit in a few years when those funds run out or expire.",https://www.wesanews.org/wesa-voter-guide/2023-04-18/allegheny-county-controller-leuba-oconnor,paragraph 237,,
dcbe5f6226b8d1884d91e89c,fcf3db335a27ff165aad76c7e263ee0c85d1f62beb8b5747f8079c1bdfd816e5,"“I believe 2024 is going to be the most important election we’ve had since 1860,” Biden said, referring to the election of President Abraham Lincoln before the Civil War.",https://lailluminator.com/2024/01/23/biden-abortion-rights,paragraph 60,,
07cbcdb72ce347cf9a7a896a,0a48a1a548c20851789b154890b7fd633c2c7deafe57b4367407e4dc16af3126,"Josh Allen and DJ Moore show signs of bringing back big-play dimension to Bills offense After months of seeking to develop an on-field connection with receiver DJ Moore during the Buffalo Bills spring practices, Josh Allen concluded he might be the one holding up the process.",https://13wham.com/news/local/new-faces-vying-to-join-rochester-city-council,paragraph 44 -> paragraph 45,,
66afac7bedf2d075a723bf6a,cdd20600fdc06b7f2fd25945158a1c20355e73c2d54c1636afc42716304c0e4a,"Zoe Sullivan : Yes, I not only support a moratorium on hyperscale data centers, but I would work to repeal the tax credit the legislature passed in 2023 subsidizing these projects.",https://madison.citycast.fm/madison-explained/madison-democrat-candidates-assembly-district-76,paragraph 33,,
