race_id,candidate_name,role,election_date,research_status,title,source_type,source_tier,publication_date,effective_date,source_url,live_url,archive_url,locator,analysis_scope,notes
race-76c7cbb9d6b99bc5d802,Chris Espinosa,endorsed,2026-06-02,verified_source,Issues,official_campaign_platform,tier_1,,,https://www.espinosaforcongress.com/issues,https://www.espinosaforcongress.com/issues,,Full Issues page,"First-person platform on cost of living, housing and tenant protections, universal child care, tuition-free education, Medicare for All, democracy, abolishing ICE, digital privacy, climate and environmental justice, reproductive and LGBTQ rights, and Gaza",Official campaign page is live and fetchable; its full text is recoverable from the page HTML despite accordion-style presentation.
race-76c7cbb9d6b99bc5d802,Chris Espinosa,endorsed,2026-06-02,verified_source,Chris Espinosa for Congress | Our Community. Our Future,official_campaign_video_description,tier_1,2026-05-11,2026-05-11,https://www.youtube.com/watch?v=9R5VBr78ZTY,https://www.youtube.com/watch?v=9R5VBr78ZTY,,Official campaign channel description and auto-captioned 1:49 video,"Campaign-authored text on working families, immigrants, teachers, union workers, accountability, affordability, opportunity, and community-rooted representation","YouTube metadata identifies the uploader as Chris Espinosa For Congress, supplies a substantive campaign description, and indicates English automatic captions."
race-76c7cbb9d6b99bc5d802,Daniel Miller,opponent,2026-06-02,verified_source,Daniel Miller for Congress — California’s 26th Congressional District,official_campaign_platform,tier_1,,,https://danielmillerforcongress.com/,https://danielmillerforcongress.com/,,"Homepage sections About Daniel, Campaign Priorities, and California’s 26th District","Official platform on affordability, tax and spending control, property-tax relief, agriculture and water rights, parental rights, free speech and the Second Amendment, overregulation, and smart-city oversight",Live official campaign page is fully retrievable as HTML and contains extensive substantive text; publication date is not stated.
race-76c7cbb9d6b99bc5d802,Jacqui Irwin,opponent,2026-06-02,verified_source,Campaign announcement for the 26th Congressional District,official_campaign_statement,tier_1,,2026-05-10,https://jacquiirwin.com/,https://jacquiirwin.com/,https://web.archive.org/web/20260510130851/https://jacquiirwin.com/,Homepage announcement quotation,"Candidate statement opposing Trump and prioritizing democracy, public safety, affordability, and Ventura and Los Angeles County needs","Live homepage remains fetchable and preserves the campaign quotation; CDX identified a pre-primary May 10 capture, recorded for provenance, though the archive service was intermittently unavailable during review."
race-76c7cbb9d6b99bc5d802,Liam Andres O’Neill Hernandez,opponent,2026-06-02,source_unavailable,,,,,,,,,,,"Located Ballotpedia/iVoterGuide references and the former congressional domain, but Ballotpedia was not recoverable and liamhernandezforcongress.com has been repurposed for a later health-care-district race. Internet Archive access was unavailable during the final check, so no recoverable campaign-window text target could be verified."
race-76c7cbb9d6b99bc5d802,Michael S. Koslow,opponent,2026-06-02,source_unavailable,,,,,,,,,,,michaelkoslow.com resolves to a redirect shell whose /lander target returns HTTP 500; the only located archive capture preserved the same non-substantive shell. Ballotpedia/Vote411/VoteSmart checks did not yield a recoverable attributable campaign text.
race-76c7cbb9d6b99bc5d802,Sam Gallucci,opponent,2026-06-02,verified_source,Sam Gallucci for Congress | CA-26 | The Talking Stops Now,official_campaign_platform,tier_1,,2026-05-10,https://web.archive.org/web/20260510130850id_/https://samgallucci.com/,https://samgallucci.com/,https://web.archive.org/web/20260510130850id_/https://samgallucci.com/,Homepage issue cards; text in /assets/Index-CmO9r-Y5.js,"Official platform on cost of living, housing, energy, spending and SNAP, small business, congressional ethics, parental rights and anti-DEI/CRT policy, homelessness, immigration, veterans, policing and bail, family policy, water, wildfire, and coastal stewardship",Live SPA is fetchable and its substantive issue text is recoverable from the current first-party JavaScript bundle. A May 10 pre-primary Wayback capture establishes campaign-window provenance; the archived shell may require its assets to render.
race-76c7cbb9d6b99bc5d802,Sasan Samadzadeh,opponent,2026-06-02,searched_not_found,,,,,,,,,,,"Exact-name, CA-26, campaign, issues, questionnaire, interview, debate, FEC, California election, domain-variant, and archive-oriented searches found no attributable campaign-window text. No campaign domain or archive capture was located, and the name was not found in the reviewed FEC CA-26 candidate list."
race-76c7cbb9d6b99bc5d802,William “Bill” Scott,opponent,2026-06-02,searched_not_found,,,,,,,,,,,"Exact-name and CA-26 searches across campaign sites, issues, questionnaires, interviews, debates, voter guides, FEC-linked information, guessed domains, and archive-oriented queries found no recoverable attributable campaign-window text. FEC evidence confirmed a candidacy but supplied no substantive discourse source."
race-996219411814ef8b62f1,Luke Alfaro-Jungmann,endorsed,2026-06-02,verified_source,Electoral Work,endorsement_statement,tier_2,,,https://abqdsa.org/electoral-work,https://abqdsa.org/electoral-work,,Luke Alfaro-Jungmann endorsement paragraph,"Albuquerque DSA summary of the endorsed member-candidate’s universal-health-care, affordable-housing, and environmental-protection platform",Live chapter page identifies Luke as a DSA member and links directly to the official campaign site; included as corroborating campaign-window context.
race-996219411814ef8b62f1,Luke Alfaro-Jungmann,endorsed,2026-06-02,verified_source,Luke for NM — Issues,official_campaign_platform,tier_1,,2026-04-16,https://web.archive.org/web/20260416234018id_/https://lukefornm.com/,https://www.lukefornm.com/,https://web.archive.org/web/20260416234018id_/https://lukefornm.com/,Issues content rendered from /static/js/main.a1887ad5.js,"First-person platform on universal public health care, medical labor standards and public hospitals, public and affordable housing, rent caps and short-term rentals, wages and unions, renewable energy and water, voting rights, LGBTQ protections, education, public safety, reproductive rights, small business, and veterans",Live official SPA and first-party JavaScript bundle are fetchable and contain the full platform. CDX identified an April 16 pre-primary capture; archive availability was intermittent during the final review.
race-d696522faa4508ad99d7,Robert Graham,opponent,2026-06-02,verified_source,Inaugural Plainfield City Council Debate (LIVE),candidate_debate,tier_2,2026-05-22,2026-05-21,https://www.youtube.com/watch?v=AbiFHPP4UIs,https://www.youtube.com/watch?v=AbiFHPP4UIs,,"Ward 1 segment featuring Robert Graham, Meghana “Meg” Anandarangam, and Yasmin Griffin",Attributable candidate debate responses on Plainfield community issues before the primary,"Cindelle’s Bookstore description names all Ward 1 candidates and the moderator; YouTube metadata gives an 80:45 runtime, May 22 upload, and an English automatic-caption track. The campaign press page dates the debate event to May 21."
race-272467423dd3b8accee4,Shaun R. Navarro,endorsed,2026-06-09,verified_source,Home - Shaun Navarro for Assembly District 34,official_campaign_platform,tier_1,,2026-06-09,https://navarrofornevada.com/,https://navarrofornevada.com/,,Homepage sections “Meet Shaun” and “Issues” (Cap the Rent; Wages; End Money in Politics),"Candidate-authored campaign biography and policy planks on housing, wages, campaign finance, Palestine organizing, and corporate power",Official 2026 campaign site is live and fetchable; the page identifies the Assembly District 34 campaign and is paid/copyrighted by the campaign.
race-2c2133100c33cde0b378,Karen Hoak,opponent,2026-06-23,verified_source,Who are the candidates for the NY 149th District Assembly seat?,attributable_interview,tier_2,2026-06-04,2026-06-04,https://investigativepost.org/2026/06/04/three-democrats-vie-for-149th-assembly-seat/,https://investigativepost.org/2026/06/04/three-democrats-vie-for-149th-assembly-seat/,,Section “Hoak: a single mother with government experience”,"Direct quotations and attributed positions on housing, healthcare, childcare, energy costs, public safety, and government experience","Investigative Post reports that all three candidates sat for interviews. Hoak’s official platform domain later became unavailable, making this live pre-primary interview the recoverable attributable source."
race-2c2133100c33cde0b378,Kevin Deese,opponent,2026-06-23,verified_source,Platform | Kevin Deese for New York State Assembly,official_campaign_platform,tier_1,,2026-06-23,https://www.kevindeese.com/platform,https://www.kevindeese.com/platform,,"Entire platform page; especially AI data centers, New York for All, civil rights, privacy/surveillance, election reform, and government accountability",Candidate-authored campaign policy platform,Official campaign page is live and fetchable and contains detailed policy planks from the 2026 primary campaign.
race-39f265caadf4efc1cdd3,David Orkin,endorsed,2026-06-23,verified_source,Thirty Minutes With David Orkin: “The Number One Most Important Thing in My Life Is Having Integrity”,attributable_interview,tier_2,2026-06-02,2026-06-02,https://hellgatenyc.com/david-orkin-assembly-district-38-interview/,https://hellgatenyc.com/david-orkin-assembly-district-38-interview/,,Full interview beginning with Orkin’s campaign headquarters and stated Assembly priorities,"Candidate-attributed discussion of district needs, Albany priorities, campaign integrity, immigrant-worker advocacy, and political strategy","Live, fetchable campaign-period interview conducted three weeks before the primary."
race-39f265caadf4efc1cdd3,Jenifer Rajkumar,opponent,2026-06-23,verified_source,The Opportunity Agenda,official_campaign_platform,tier_1,,2026-06-23,https://www.jeniferforny.com/a-better-new-york,https://www.jeniferforny.com/a-better-new-york,,"Opportunity Agenda sections on freedoms/equality, affordability, quality of life, and transit",Candidate-authored 2026 campaign agenda and framing,"Official campaign site is live, fetchable, and marked ©2026 / paid for by Jenifer Rajkumar for New York."
race-3ecc1eb1bf0838801a6b,Andrew Bodiford,opponent,2026-06-23,verified_source,Andrew Bodiford — New York State Assembly District 50,official_campaign_platform,tier_1,,2026-06-23,https://andrewbodiford.com/,https://andrewbodiford.com/,,"Homepage “Priorities and Issues” plus Housing and Affordability, Climate and Energy, Transit, and Jobs and Industry sections","Candidate-authored platform on rent, development, small businesses, transit, climate, pollution, parks, AI, labor, and rail",Official campaign site is live and identifies Bodiford as a Democrat for Assembly District 50.
race-3ecc1eb1bf0838801a6b,Emily Gallagher,endorsed,2026-06-23,verified_source,Emily’s 2026 Platform,official_campaign_platform,tier_1,,2026-06-23,https://www.emilyforassembly.com/issues/,https://www.emilyforassembly.com/issues/,,"Entire issues page; major sections on climate, social housing, commercial rent stabilization, street safety, immigrants, and taxing the rich","Candidate-authored 2026 platform, including legislation and explicit next-term priorities",Official re-election site is live and the issues page is explicitly titled “Emily’s 2026 Platform.”
race-3f9a5712e5759d632957,"Wynton R. Johnson, Sr.",opponent,2026-06-23,source_unavailable,,,,,,,https://www.facebook.com/WyntonJohnsonforDistrict5,,,,"Maryland’s official candidate filing lists only campaign Facebook/Instagram accounts and no website; The Banner’s May 18 voter guide says Johnson did not respond. Searches for issues, questionnaires, interviews, debates, and archived pages found no recoverable campaign-window policy text."
race-64bde8b146c8826d40ce,Darializa Avila Chevalier,endorsed,2026-06-23,verified_source,Priorities,official_campaign_platform,tier_1,,,https://www.darializaforcongress.com/issues,https://www.darializaforcongress.com/issues,,"Issue hub beginning “Economic Security for All”; homepage also labels Abolish ICE, Medicare for All, Housing for All, Quality Education, and Fighting Corporate Greed","Candidate-authored campaign positions on labor, immigration, healthcare, housing, education, military spending, and corporate power",Live official campaign page remained retrievable after the primary; undated page is clearly branded and paid for by Darializa for Congress.
race-64bde8b146c8826d40ce,Oscar J. Romero Jr.,opponent,2026-06-23,verified_source,"Tax the Rich: You Pay Your Taxes, So Should They",official_campaign_platform,tier_1,,,https://www.oscarforcongress.com/tax-the-rich,https://www.oscarforcongress.com/tax-the-rich,,Full issue page under campaign issue navigation,"Candidate-authored economic argument on wealth concentration, progressive taxation, corporate taxes, loopholes, and political influence","Live official campaign issue page; the broader site also exposes substantive pages on healthcare, housing, immigration, climate, education, Gaza, public safety, and digital equity."
race-64bde8b146c8826d40ce,Theo Bruce Chino-Tavarez,opponent,2026-06-23,verified_source,Theo Chino for Congress campaign statement and platform links,official_campaign_statement,tier_1,,,https://secure.actblue.com/donate/socialist,https://pubadvocate.nyc/,,Opening campaign statement beginning “My name is Theo Chino and I am running for Congress in Northern Manhattan”,Candidate-authored statement identifying a social-democratic-socialist campaign and linking its campaign Substack and adopted Socialist Manifesto,"The former campaign domain redirects to this fetchable ActBlue page, which preserves the candidate-authored text and live links to the campaign Substack and manifesto."
race-7280deaba4ff6d65102b,Fannie Ip,opponent,2026-06-23,searched_not_found,,,,,,,,,,,"Exact-name and AD-65 searches across campaign/issues sites, questionnaires, interviews, debates, candidate guides, social/video leads, and archive-oriented queries found only older non-campaign advocacy coverage and election metadata; no recoverable attributable 2026 campaign policy text was located."
race-7280deaba4ff6d65102b,Grauaven Olivares,opponent,2026-06-23,searched_not_found,,,,,,,,,,,"Exact-name and AD-65 searches across campaign, platform, questionnaire, interview, debate, voter-guide, social/video, and archive terms produced no substantive candidate source beyond election-list context; no recoverable attributable campaign-window text was found."
race-7280deaba4ff6d65102b,Illapa Sairitupac,endorsed,2026-06-23,verified_source,Campaign Insiders: A Q&A with AD-65 Candidate Illapa Sairitupac,candidate_questionnaire,tier_2,2026-05-20,2026-05-20,https://politicsny.com/2026/05/20/campaign-insiders-a-qa-with-ad-65-candidate-illapa-sairitupac/,https://politicsny.com/2026/05/20/campaign-insiders-a-qa-with-ad-65-candidate-illapa-sairitupac/,,Complete five-question Campaign Insiders Q&A,"Candidate-attributed answers on taxing the rich, free childcare, social housing, ICE, affordability, organizing, and the Mamdani agenda","PoliticsNY preserves the full pre-primary Q&A. The linked official campaign site was identified but served an anti-bot challenge during verification, so the recoverable questionnaire is the fetchable target."
race-7280deaba4ff6d65102b,Morton Minsley,opponent,2026-06-23,searched_not_found,,,,,,,,,,,"Exact-name and AD-65 searches across campaign/issues, questionnaires, interviews, debates, voter guides, social/video, and archive-oriented queries returned unrelated same-name results or election metadata; no recoverable attributable 2026 campaign policy text was located."
race-8b7a8f7e7882f4f63dbb,Stefani L. Zinerman,opponent,2026-06-23,verified_source,Passions run high at Bed-Stuy state election debates,attributable_debate_coverage,tier_2,2026-06-04,2026-05-30,https://amsterdamnews.com/news/2026/06/04/passions-run-high-at-bed-stuy-state-election-debates/,https://amsterdamnews.com/news/2026/06/04/passions-run-high-at-bed-stuy-state-election-debates/,,"State Assembly District 56 section, especially “Zinerman platform” and her quoted opening statement","Candidate-attributed debate statements and platform points on displacement, transit costs, subway mental-health response, public safety, nonprofits, maternal health, and neighborhood investment",Reported account of the May 30 pre-primary debate includes a direct Zinerman quotation and a discrete platform list.
race-9172cee3bc57bf96a6c8,Diana C. Moreno,endorsed,2026-06-23,verified_source,Diana Moreno Wants You To Organize as if the World You Want is Within Grasp,attributable_interview,tier_2,2026-06-01,2026-06-01,https://democraticleft.dsausa.org/2026/06/01/diana-moreno-organize-as-if-the-world-you-want-is-within-grasp/,https://democraticleft.dsausa.org/2026/06/01/diana-moreno-organize-as-if-the-world-you-want-is-within-grasp/,https://web.archive.org/web/20260602223800id_/https://democraticleft.dsausa.org/2026/06/01/diana-moreno-organize-as-if-the-world-you-want-is-within-grasp/,Full Democratic Left interview with questions labeled “DL” and answers labeled “Moreno” or “Diana”,"Extended candidate interview on democratic socialism, DSA movement strategy, affordability, immigration, climate, Palestine, trans rights, labor, electoral organizing, and relations with corporate Democrats",Official DSA publication preserves a long pre-primary interview with direct candidate answers and explicit discussion of DSA electoral strategy. The live page was fully retrieved with the web fetcher; an Internet Archive campaign-window capture is preserved separately because generic scripted requests receive an anti-bot response.
race-9172cee3bc57bf96a6c8,Kevin Coenen,opponent,2026-06-23,searched_not_found,,,,,,,,,,,"Exact-name and AD-36 searches across campaign/issues, questionnaire, interview, debate, candidate-guide, social/video, and archive terms found candidate-list and finance coverage identifying him as a retired FDNY lieutenant, but no attributable substantive campaign policy text; no qualifying source was located."
race-9172cee3bc57bf96a6c8,Mary Jobaida,opponent,2026-06-23,verified_source,Mary Jobaida pledges to advocate for the voiceless in AD36 ahead of Feb. 3 special election,attributable_interview,tier_2,2026-01-27,2026-01-27,https://qns.com/2026/01/mary-jobaida-ad-36-special-election/,https://qns.com/2026/01/mary-jobaida-ad-36-special-election/,,Edited Q&A beginning “How do you separate yourself from two candidates…”,"Candidate-attributed positions on immigration, housing and social housing, taxing the rich, climate resilience and renewable energy, education, constituent services, and political exclusion",The interview preceded the February special election for the same AD-36 seat and remained directly relevant to Jobaida’s continuing June primary campaign.
race-a4cb4c786c15bc1f06d5,Eleanor A. Washington,opponent,2026-06-23,source_unavailable,,,,,,,https://www.eleanorwashingtonfordistrict9.com,,,,"Maryland’s official candidate filing listed this campaign website, but the domain no longer resolves. The Banner voter guide and exact-name searches produced no recoverable candidate-attributed campaign-window policy text."
race-a4cb4c786c15bc1f06d5,Jerome Lattisaw,opponent,2026-06-23,searched_not_found,,,,,,,,,,,"Maryland’s official filing lists no campaign website or social account; The Banner’s May 18 voter guide says Lattisaw did not respond. Exact-name searches across campaign/issues, questionnaires, interviews, debates, local coverage, social, and archive-oriented queries found no qualifying text."
race-a4cb4c786c15bc1f06d5,Kim Carter,opponent,2026-06-23,searched_not_found,,,,,,,,,,,"Maryland’s official filing lists no campaign website or social account; The Banner’s May 18 voter guide says Carter did not respond. Exact-name and committee-name searches across campaign/issues, questionnaires, interviews, debates, local coverage, social, and archives found no qualifying text."
race-a8714bfc41c3a8b6f98f,Pia Rahman,opponent,2026-06-23,verified_source,Campaign Insiders: A Q&A with AD-37 Candidate Pia Rahman,candidate_questionnaire,tier_2,2026-06-01,2026-06-01,https://politicsny.com/2026/06/01/campaign-insiders-a-qa-with-ad-37-candidate-pia-rahman/,https://politicsny.com/2026/06/01/campaign-insiders-a-qa-with-ad-37-candidate-pia-rahman/,,Complete five-question Campaign Insiders Q&A,"Candidate-attributed answers on healthcare, immigration, affordability, education, transportation, civic engagement, housing, small business, and campaign differentiation",PoliticsNY preserves the full pre-primary questionnaire. The linked official campaign domain was checked but now displays a paused/lapsed-site notice.
race-e8e05c727cae155eb824,Mckayla Wilkes,endorsed,2026-06-23,source_unavailable,,,,,,,https://www.mckaylawilkes.org/,,,,"Maryland’s official filing identifies McKaylaWilkes.org as the 2026 campaign website, but it now returns a Squarespace “Website Expired” page. Searches found older congressional-cycle interviews but no recoverable 2026 Charles County campaign text, so older-cycle material was excluded."
race-fd97e89a58d56d7d9494,Christa Tichy,opponent,2026-06-23,source_unavailable,,,,,,,https://christatichy.com/,,,,"Maryland’s official filing shows Tichy withdrew from the at-large council race on 2026-01-30 to pursue a delegate seat. The live site was subsequently reused and its current text/social branding cannot be safely assigned to the council campaign; no preserved council-specific questionnaire, interview, debate, or archived platform was recovered."
race-fd97e89a58d56d7d9494,Lelia B. True,opponent,2026-06-23,verified_source,Montgomery County Council At-Large: 2026 Maryland Voter Guide,candidate_questionnaire,tier_2,2026-05-18,2026-05-18,https://www.thebanner.com/voter-guide/2026/montgomery-county/montgomery-county-council-at-large-UQEFYXBIKRCNHCWJFEYUAGMIHA/,https://www.thebanner.com/voter-guide/2026/montgomery-county/montgomery-county-council-at-large-UQEFYXBIKRCNHCWJFEYUAGMIHA/,,“Name: Lelia B. True” and the following Questionnaire section,"Full candidate-authored responses on federal-worker recovery, school budgets, rent stabilization, housing, data centers, waste, immigration, and governing experience",The Banner page is live and preserves True’s verbatim pre-primary questionnaire answers.
race-fd97e89a58d56d7d9494,Muhammad Arif Wali,opponent,2026-06-23,verified_source,Montgomery County Council At-Large: 2026 Maryland Voter Guide,candidate_questionnaire,tier_2,2026-05-18,2026-05-18,https://www.thebanner.com/voter-guide/2026/montgomery-county/montgomery-county-council-at-large-UQEFYXBIKRCNHCWJFEYUAGMIHA/,https://www.thebanner.com/voter-guide/2026/montgomery-county/montgomery-county-council-at-large-UQEFYXBIKRCNHCWJFEYUAGMIHA/,,“Name: Muhammad Arif Wali” and the following Questionnaire section,"Full candidate-authored responses on jobs, schools, housing, data centers, environmental policy, immigration, and county services",The Banner page is live and preserves Wali’s verbatim pre-primary questionnaire answers.
race-fd97e89a58d56d7d9494,Prabu Selvam,opponent,2026-06-23,verified_source,Prabu Selvam for Montgomery County Council At-Large,official_campaign_platform,tier_1,,2026-06-23,https://web.archive.org/web/20251006151855id_/https://prabuselvam.com/,https://prabuselvam.com/,https://web.archive.org/web/20251006151855id_/https://prabuselvam.com/,"Homepage policy panels, including affordable housing, just-cause eviction, education, health workforce, public safety, and BRT expansion",Candidate-authored 2026 campaign platform and biography,Official campaign site is live and fetchable. Its Canva payload contains detailed English policy text even though basic text-only renderers may show only the title.
race-92d9ab18d64e4a42b737,Wanda James,opponent,2026-06-30,verified_source,1st Congressional District: Democrat Wanda James,attributable_interview,tier_2,2026-05-29,2026-05-18,https://web.archive.org/web/20260530085924id_/https://www.cpr.org/2026/05/29/vg-2026-primary-election-1st-congressional-district-wanda-james/,https://www.cpr.org/2026/05/29/vg-2026-primary-election-1st-congressional-district-wanda-james/,https://web.archive.org/web/20260530085924id_/https://www.cpr.org/2026/05/29/vg-2026-primary-election-1st-congressional-district-wanda-james/,"Candidate profile sections “On affordability,” “On immigration,” “On healthcare,” and “On Israel and Gaza”","Direct candidate quotations on affordability, housing, coalition-building, immigration, abortion rights, Gaza, Israel, weapons transfers, and anti-war policy",CPR voter guide states that the issue comments derive from its May 18 Colorado Matters candidate interview and preserves extensive direct quotations before the primary. Source URL uses a campaign-window Internet Archive capture because direct scripted retrieval of the live page returned an anti-bot response; live provenance is preserved separately.
national-recDXw3CpyWrmjZpF-dem-primary,Donavan McKinney for Congress,endorsed,2026-08-04,verified_source,MI State Rep. Donavan McKinney launches Democratic primary challenge,campaign_release,tier_1_first_party,,,https://www.donavanforcongress.com/news,https://www.donavanforcongress.com/news,,campaign launch release beginning at top of page,release_text,"Official campaign news page; launch release directly contrasts McKinney with Shri Thanedar and states positions on wages, housing, environmental justice, education, transit, unions, violence prevention, and corporate political money."
national-recDXw3CpyWrmjZpF-dem-primary,Donavan McKinney for Congress,endorsed,2026-08-04,verified_source,Priorities,campaign_platform,tier_1_first_party,,,https://www.donavanforcongress.com/priorities,https://www.donavanforcongress.com/priorities,,all priority sections,full_page,"Official campaign platform with extensive first-person text on Medicare for All, a homes guarantee, public housing, rent control, eviction protections, tenant unions, and economic justice."
national-recDXw3CpyWrmjZpF-dem-primary,Shri Thanedar,opponent,2026-08-04,verified_source,Media — 2026 voter communications strategy and accomplishments,campaign_communication,tier_1_first_party,2026-07-28,2026-07-28,https://shriforcongress.com/media/,https://shriforcongress.com/media/,,"Updated July 28, 2026; Week 0 and accomplishments sections",full_page,"Official campaign communication memo. Especially suitable for comparative discourse: attacks McKinney and frames Thanedar on affordability, gun policy, ICE, Medicare for All, taxation, student debt, and district delivery."
race-0238993b2ccb424dc347,Byron H. Nolen,opponent,2026-08-04,verified_source,Inkster mayor challenges Rep. Rashida Tlaib in Democratic primary,candidate_interview,tier_2_attributable_interview,2026-07-28,2026-07-28,https://wdet.org/2026/07/28/inkster-mayor-challenges-rep-rashida-tlaib-in-democratic-primary/,https://wdet.org/2026/07/28/inkster-mayor-challenges-rep-rashida-tlaib-in-democratic-primary/,,interview quotations and issue sections,candidate_interview,"Public-radio candidate interview with direct quotations during the primary window. Covers affordability, governing style, Israel aid, reproductive rights, LGBTQ rights, and universal healthcare."
race-3b9a8d1c4fa2cbcadb73,Ashleigh Rogers,opponent,2026-08-04,verified_source,On the Issues,official_campaign_platform,tier_1,,,https://ashleighrogers4congress.com/on-the-issues,https://ashleighrogers4congress.com/on-the-issues,,"Full issue page; sections cover economy, education, healthcare, agriculture, housing and childcare, immigration, and LGBTQ+ healthcare/privacy","Candidate-authored platform with specific federal proposals and issue arguments across economic, social, healthcare, rural, housing, childcare, immigration, and civil-rights policy",Live official campaign page identifies the August 4 Democratic primary and is paid for by Ashleigh Rogers for Congress.
race-3b9a8d1c4fa2cbcadb73,G. Rick,opponent,2026-08-04,searched_not_found,,,,,,,,,,,"Exact-name and Missouri 4th District searches across campaign/platform sites, questionnaires, interviews, debates, voter guides, social/video, Ballotpedia, and archives found no substantive attributable text. Axios reported that G. Rick did not answer its candidate questions, and KSHB likewise recorded no response to its equal-question data-center survey."
race-3b9a8d1c4fa2cbcadb73,Hartzell Gray,endorsed,2026-08-04,verified_source,Liberation Now Is Here: The Kansas City Defender Launches the Midwest’s First Radical Black Video News Show,attributable_interview,tier_2,2026-04-16,2026-04-16,https://kansascitydefender.com/videos/liberation-now-debut-hartzell-gray-interview/,https://kansascitydefender.com/videos/liberation-now-debut-hartzell-gray-interview/,,Article synopsis and embedded debut interview with Hartzell Gray,"Candidate-attributed discussion of AIPAC, Democratic leadership, Palestine, reparations, universal healthcare, social housing, union jobs, racial capitalism, DHS abolition, and tenant organizing","The page preserves substantial quotations and a detailed synopsis of the campaign-window video interview, with the full episode embedded."
race-3b9a8d1c4fa2cbcadb73,Hartzell Gray,endorsed,2026-08-04,verified_source,Issues,official_campaign_platform,tier_1,,,https://www.hartzellforcongress.com/issues,https://www.hartzellforcongress.com/issues,,"Campaign issue hub linking detailed pages on wealth, healthcare, climate, housing, war, jobs and unions, reparations, reproductive rights, LGBTQIA+ rights, immigration, veterans, guns, and data centers","Candidate-authored democratic-socialist platform spanning political economy, social rights, labor, climate, housing, foreign policy, racial justice, and public safety",Live official campaign issue hub remained fetchable after the primary and contains detailed linked policy pages.
race-3b9a8d1c4fa2cbcadb73,Jeanette Cass,opponent,2026-08-04,verified_source,My Issues,campaign_platform,tier_1_first_party,,,https://www.cassforcongress.com/my-issues,https://www.cassforcongress.com/my-issues,,issue headings and full page,full_page,"Official 2026 campaign issues page; fetchable live target. Covers cost of living, farms, infrastructure, healthcare, labor, rights, immigration, guns, and families."
race-3b9a8d1c4fa2cbcadb73,Jordan Herrera,opponent,2026-08-04,verified_source,Issues,campaign_platform,tier_1_first_party,,,https://jordanjherrera.com/issues/,https://jordanjherrera.com/issues/,,all issue sections,full_page,"Official campaign platform; fetchable live target. Detailed positions include AI and worker rights, data centers, economic security, healthcare, education, freedom, agriculture, veterans, and democracy reform."
race-3b9a8d1c4fa2cbcadb73,Randy Miller,opponent,2026-08-04,verified_source,Randy Miller for Congress — policy priorities,campaign_platform,tier_1_first_party,,,https://www.randymillercongress.com/,https://www.randymillercongress.com/,,homepage policy bullet list,full_page,"Official campaign site with substantive first-person policy list: universal healthcare, veterans, farms, renewable energy, data-center moratorium, progressive taxation, affordable housing, teacher pay, and FCC reform."
race-3b9a8d1c4fa2cbcadb73,Wayne Russell,opponent,2026-08-04,verified_source,American Values,campaign_platform,tier_1_first_party,,,https://votewaynerussell.com/american-values/,https://votewaynerussell.com/american-values/,,The Democrat Party values bullet list,full_page,"Official campaign platform; fetchable live target. Substantive positions on economic fairness, healthcare, democracy, immigration, civil rights, labor, climate, foreign policy, and education."
race-e87b28f84c6a49987afa,Dina Nina Martinez-Rutherford,opponent,2026-08-11,verified_source,Wisconsin District 76 Primary Candidate Information,candidate_questionnaire,tier_2_attributable_questionnaire,2026-08-10,2026-08-10,https://madison.citycast.fm/madison-explained/madison-democrat-candidates-assembly-district-76,https://madison.citycast.fm/madison-explained/madison-democrat-candidates-assembly-district-76,,Dina Nina Martinez-Rutherford answers under each question,candidate_section,"Election-eve questionnaire reproducing attributable candidate answers. Covers cost of living, wages, utilities, healthcare, housing, childcare, price gouging, school funding, taxes, democracy, and corporate influence."
race-e87b28f84c6a49987afa,Dina Nina Martinez-Rutherford,opponent,2026-08-11,verified_source,Vote Dina Nina — campaign homepage,campaign_platform,tier_1_first_party,,,https://www.votedinanina.com/,https://www.votedinanina.com/,,homepage biography and bold progressive change paragraph,full_page,"Official campaign page with first-person positions on living wages, affordable housing, universal healthcare and childcare, public-school funding, and democratic rights."
race-e87b28f84c6a49987afa,Isaia Ben-Ami,opponent,2026-08-11,verified_source,Wisconsin District 76 Primary Candidate Information,candidate_questionnaire,tier_2_attributable_questionnaire,2026-08-10,2026-08-10,https://madison.citycast.fm/madison-explained/madison-democrat-candidates-assembly-district-76,https://madison.citycast.fm/madison-explained/madison-democrat-candidates-assembly-district-76,,Isaia Ben-Ami answers under each question,candidate_section,"Election-eve questionnaire with direct candidate answers on housing, Homestead Tax Credit, transit, public investment, education, healthcare, the environment, and taxation."
race-e87b28f84c6a49987afa,Isaia Ben-Ami,opponent,2026-08-11,verified_source,Platform,campaign_platform,tier_1_first_party,,,https://www.voteisaia.com/platform,https://www.voteisaia.com/platform,,all platform sections,full_page,"Official campaign platform; fetchable live target. Detailed policy text includes transportation, regional transit, union labor, housing, education, healthcare, utilities, taxes, childcare, wages, and environmental protection."
