2026-07-24T21:23:16.654Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mrgbxlswxk25	The Dems have their money, and we have working class people who volunteer their time to organize these events because they believe in our shared vision 🌹🌹🌹	
2026-07-24T21:31:25.715Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mrgcg67wl225	Join us for an event near you this weekend! 🌹 \n chicagodsa.org/events	
2026-07-27T17:36:37.658Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mrngp36uec25	Our final events of July! Check out chicagodsa.org/events for our full calendar and more info on each event	
2026-07-28T15:49:34.601Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mrpr6l5iqc2o	THIS Friday, July 31, join us at the Chicago Liberation Center for a town hall on recent socialist wins across the country and how we can continue to build momentum to elect socialists everywhere!  \n  \n Info & RSVP: chicagodsa.org/events	
2026-07-31T19:46:24.136Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mrxpsssbsk2h	Rain, rain, go away! Or don’t—we’ll be organizing all around the city either way 🌦️🌦️🌦️ For a full list of events and RSVP information, visit chicagodsa.org/events	
2026-08-03T18:32:11.213Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3ms752uk46s2r	Check out our interview in CBS Chicago! \n  \n "The city election is about how we address the financial crisis. Either we tax the rich and expand services working people need—or we cut services and raise fees on the people already paying too much. That's the choice. Which side are you on?"	
2026-08-03T19:42:04.925Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3ms7axty3222l	Consider this your sign from the universe to visit chicagodsa.org/events and find an event to join us at this week!	
2026-08-04T19:14:53.889Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3msbpw5xkh22q	Check out this story about DSA and the 2027 city election cycle, featuring an interview with Chicago DSA co-chair Sean Duffy! If you’re on the side of the working class, join us at a Chicago DSA event near you to help us build power in the workplace and at the ballot box.	 | 
2026-08-07T19:05:49.781Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3msjaspgwy22j	Happy weekend, comrades! Join us at one of these events—whether you’re a long-time member or new and looking to get involved, we’re eager to build DSA alongside you. Visit chicagodsa.org/events for our full calendar	
2026-08-11T18:44:52.236Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3mstbivymr22x	Join us for a rally and canvass in support of the Protecting Renters Ordinance (PRO) on Sunday, August 16, 11AM, starting at Kathy Osterman Beach! We’re excited to build support for legislation that will implement protections for tenants across the city!  \n  \n Info and RSVP: chicagodsa.org/events	
2026-08-12T15:48:47.266Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3msvi4xwa4s2j	Chicago DSA is proud to announce our Socialist Slate—six candidates fighting to represent the working class on City Council!	
2026-08-12T15:48:47.267Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3msvi54c2qc2j	Incumbents Byron Sigcho-Lopez, Rossana Rodriguez-Sanchez, Anthony Quezada, and Angela Clay have worked tirelessly to expand access to affordable housing, tenants rights, non-police crisis response services, and a budget that serves our communities rather than corporate interests.	 | 
2026-08-12T15:48:47.268Z	at://did:plc:lnkamoorduzvz67yeuh2srvl/app.bsky.feed.post/3msvi5by3wk2j	And with your help, we can expand our ranks by electing challengers Raheem Uqdah in the 3rd Ward and Kalen Luciano in the 44th Ward! See the last slide to learn more about how you can help support the Socialist Slate and build a City Council that works for the working class. \n  \n www.cdsa-pac.org	
